Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_2,2019-06-24 17:04:27,主机node_91 网卡流量unknown,0
1,SYS_3,2019-06-24 17:04:27,主机node_3 **application 停止运行,0
2,SYS_9,2019-06-24 17:04:27,主机node_68 堆内存平均使用率：94.61%（大于阈值：90%）,0
3,SYS_6,2019-06-24 17:04:28,主机node_32 日志中有OutOfMemoryError信息,1
4,SYS_5,2019-06-24 17:04:30,主机node_74 **application 停止运行,0
5,SYS_5,2019-06-24 17:04:32,主机node_82 FullGC次数：32次（大于阈值：10次）,0
6,SYS_8,2019-06-24 17:04:33,主机node_43 网卡eth0 接收流量持续10分钟平均值大于180M,0
7,SYS_10,2019-06-24 17:04:34,主机node_90 网卡eth0 发送流量持续10分钟平均值大于800M,0
8,SYS_1,2019-06-24 17:04:36,"主机node_50 ping丢包率100%,服务器宕机",0
9,SYS_5,2019-06-24 17:04:36,主机node_76 上I/O等待负载大于50%,0
10,SYS_4,2019-06-24 17:04:36,主机node_27 网卡eth0 接收流量持续10分钟平均值大于300M,0
11,SYS_8,2019-06-24 17:04:37,主机node_88 堆内存平均使用率：94.61%（大于阈值：90%）,0
12,SYS_2,2019-06-24 17:04:37,主机node_30 sdd IO使用率持续30分钟大于90%,0
13,SYS_6,2019-06-24 17:04:38,主机node_32 日志中有OutOfMemoryError信息,1
14,SYS_1,2019-06-24 17:04:39,主机node_0 硬盘Slot 00状态为Failed,0
15,SYS_5,2019-06-24 17:04:44,主机node_14 日志产生ERROR信息,0
16,SYS_6,2019-06-24 17:04:47,主机node_56 上I/O等待负载持续15分钟超过10%,0
17,SYS_3,2019-06-24 17:04:47,主机node_3 **application 停止运行,0
18,SYS_6,2019-06-24 17:04:47,主机node_67 上CPU Steal Time持续5分钟超过10%,0
19,SYS_10,2019-06-24 17:04:49,主机node_96 网卡eth0 发送流量持续30分钟平均值大于700M,0
20,SYS_5,2019-06-24 17:04:49,主机node_85 上I/O等待负载持续15分钟超过10%,0
21,SYS_3,2019-06-24 17:04:49,主机node_86 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：202次（大于阈值：200次）,0
22,SYS_5,2019-06-24 17:04:49,"主机node_74 空闲CPU为1.12%,持续15分钟小于10%",0
23,SYS_5,2019-06-24 17:04:49,主机node_82 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：202次（大于阈值：200次）,0
24,SYS_3,2019-06-24 17:04:49,主机node_94 上I/O等待负载持续15分钟超过10%,0
25,SYS_3,2019-06-24 17:04:49,主机node_39 上I/O等待负载大于50%,0
26,SYS_5,2019-06-24 17:04:50,主机node_74 **application 停止运行,0
27,SYS_8,2019-06-24 17:04:53,主机node_43 网卡eth0 接收流量持续10分钟平均值大于180M,0
28,SYS_9,2019-06-24 17:04:57,主机node_22 **** 请求延时大于5分钟,0
29,SYS_6,2019-06-24 17:04:57,主机node_56 上I/O等待负载持续15分钟超过10%,0
30,SYS_2,2019-06-24 17:04:57,主机node_30 sdd IO使用率持续30分钟大于90%,0
31,SYS_10,2019-06-24 17:04:57,主机node_11 堆内存平均使用率：92.69%（大于阈值：90%）,0
32,SYS_6,2019-06-24 17:04:57,主机node_67 上CPU Steal Time持续5分钟超过10%,0
33,SYS_9,2019-06-24 17:04:57,主机node_92 网卡eth0 发送流量持续10分钟平均值大于800M,0
34,SYS_10,2019-06-24 17:05:01,主机node_40 分区剩余空间小于阀值10%,0
