Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_4,2019-06-12 07:17:40,主机node_9 网卡eth0 接收流量持续10分钟平均值大于300M,0
1,SYS_2,2019-06-12 07:17:43,主机node_55 sdd IO使用率持续30分钟大于90%,0
2,SYS_1,2019-06-12 07:17:44,主机node_15 日志产生ERROR信息,0
3,SYS_6,2019-06-12 07:17:44,主机node_25 上CPU Steal Time持续5分钟超过10%,0
4,SYS_3,2019-06-12 07:17:44,主机node_57 分区剩余空间小于阀值10%,0
5,SYS_5,2019-06-12 07:17:45,主机node_38 **application 停止运行,0
6,SYS_10,2019-06-12 07:17:47,主机node_52 url:http://node_52:8080访问失败,0
7,SYS_7,2019-06-12 07:17:47,"主机node_53 ping丢包率100%,服务器宕机",0
8,SYS_4,2019-06-12 07:17:50,主机node_9 网卡eth0 接收流量持续10分钟平均值大于300M,0
9,SYS_7,2019-06-12 07:17:53,主机node_23 上I/O等待负载大于50%,0
10,SYS_7,2019-06-12 07:17:53,"主机node_24 空闲CPU为4.37%,持续15分钟小于10%",0
11,SYS_6,2019-06-12 07:17:53,主机node_35 上CPU Steal Time持续5分钟超过10%,0
12,SYS_6,2019-06-12 07:17:53,主机node_98 上CPU Steal Time持续5分钟超过10%,0
13,SYS_6,2019-06-12 07:17:54,主机node_25 上CPU Steal Time持续5分钟超过10%,0
14,SYS_6,2019-06-12 07:17:54,主机node_32 上I/O等待负载大于50%,0
15,SYS_1,2019-06-12 07:17:54,主机node_15 日志产生ERROR信息,0
16,SYS_6,2019-06-12 07:17:54,主机node_48 ping延迟时间持续3分钟大于100ms,0
17,SYS_7,2019-06-12 07:17:54,"主机node_89 空闲CPU为4.37%,持续15分钟小于10%",0
18,SYS_7,2019-06-12 07:17:54,主机node_61 上I/O等待负载持续15分钟超过10%,0
19,SYS_10,2019-06-12 07:17:55,主机node_11 日志报错:无法获取连接,1
20,SYS_7,2019-06-12 07:17:56,主机node_63 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
21,SYS_1,2019-06-12 07:17:59,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
22,SYS_4,2019-06-12 07:17:59,主机node_13 网卡流量unknown,0
23,SYS_7,2019-06-12 07:18:00,主机node_24 url:http://node_24:80//访问失败,0
24,SYS_4,2019-06-12 07:18:00,主机node_9 网卡eth0 接收流量持续10分钟平均值大于300M,0
25,SYS_10,2019-06-12 07:18:01,主机node_96 JBOSS 8080端口的连接数大于400,0
26,SYS_1,2019-06-12 07:18:01,主机node_4 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
27,SYS_1,2019-06-12 07:18:01,主机node_33 url:http://node_33:8080访问失败,0
28,SYS_6,2019-06-12 07:18:04,主机node_32 上I/O等待负载大于50%,0
29,SYS_6,2019-06-12 07:18:04,主机node_48 ping延迟时间持续3分钟大于100ms,0
30,SYS_7,2019-06-12 07:18:04,主机node_61 上I/O等待负载持续15分钟超过10%,0
31,SYS_7,2019-06-12 07:18:04,"主机node_89 ping丢包率100%,服务器宕机",0
32,SYS_6,2019-06-12 07:18:04,主机node_25 上CPU Steal Time持续5分钟超过10%,0
33,SYS_3,2019-06-12 07:18:04,主机node_97 空闲交换空间小于50%,0
34,SYS_7,2019-06-12 07:18:04,"主机node_89 空闲CPU为4.37%,持续15分钟小于10%",0
35,SYS_10,2019-06-12 07:18:05,主机node_11 日志报错:无法获取连接,1
36,SYS_6,2019-06-12 07:18:06,主机node_32 **application 停止运行,0
37,SYS_8,2019-06-12 07:18:06,主机node_49 日志中有OutOfMemoryError信息,0
38,SYS_8,2019-06-12 07:18:07,主机node_71 日志产生ERROR信息,0
39,SYS_6,2019-06-12 07:18:10,主机node_98 **** 请求延时大于5分钟,0
40,SYS_1,2019-06-12 07:18:14,主机node_15 日志产生ERROR信息,0
41,SYS_8,2019-06-12 07:18:14,主机node_84 ping丢包率当前值为25%，持续2分钟平均大于20%,0
42,SYS_7,2019-06-12 07:18:16,主机node_63 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
43,SYS_10,2019-06-12 07:18:17,"主机node_64 空闲CPU为4.37%,持续15分钟小于10%",0
44,SYS_8,2019-06-12 07:18:17,主机node_41 **application 停止运行,0
45,SYS_7,2019-06-12 07:18:17,"主机node_53 ping丢包率100%,服务器宕机",0
