Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_1,2019-06-21 12:36:31,主机node_73 上I/O等待负载持续15分钟超过10%,0
1,SYS_1,2019-06-21 12:36:32,主机node_50 日志中有No route to host信息,0
2,SYS_2,2019-06-21 12:36:33,主机node_21 日志中有No route to host信息,0
3,SYS_6,2019-06-21 12:36:33,"主机node_1 ping丢包率100%,服务器宕机",0
4,SYS_5,2019-06-21 12:36:33,主机node_38 **application 停止运行,0
5,SYS_1,2019-06-21 12:36:34,主机node_50 网卡eth0 接收流量持续10分钟平均值大于300M,0
6,SYS_8,2019-06-21 12:36:34,主机node_95 堆内存平均使用率：92.69%（大于阈值：90%）,0
7,SYS_8,2019-06-21 12:36:34,主机node_79 堆内存平均使用率：94.61%（大于阈值：90%）,0
8,SYS_8,2019-06-21 12:36:34,主机node_87 JBOSS 8080端口的连接数大于400,0
9,SYS_4,2019-06-21 12:36:36,主机node_5 Nginx 80端口的连接数大于2000,0
10,SYS_2,2019-06-21 12:36:36,主机node_7 端口6060通信异常,0
11,SYS_2,2019-06-21 12:36:40,"主机node_18 空闲CPU为4.0%,持续15分钟小于10%",0
12,SYS_10,2019-06-21 12:36:42,主机node_96 Nginx 80端口的连接数大于2000,0
13,SYS_4,2019-06-21 12:36:42,主机node_81 日志中有No route to host信息,0
14,SYS_1,2019-06-21 12:36:43,主机node_93 日志中有OutOfMemoryError信息,1
15,SYS_10,2019-06-21 12:36:47,主机node_42 上I/O等待负载持续15分钟超过10%,0
16,SYS_2,2019-06-21 12:36:48,主机node_99 网卡eth0 接收流量持续10分钟平均值大于180M,0
17,SYS_1,2019-06-21 12:36:49,主机node_15 日志产生ERROR信息,0
18,SYS_1,2019-06-21 12:36:53,主机node_93 日志中有OutOfMemoryError信息,1
19,SYS_5,2019-06-21 12:36:53,主机node_74 端口80通信异常,0
20,SYS_8,2019-06-21 12:36:54,主机node_95 堆内存平均使用率：92.69%（大于阈值：90%）,0
21,SYS_3,2019-06-21 12:36:55,主机node_86 空闲交换空间小于50%,0
