Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_4,2019-06-10 02:37:18,主机node_62 **application 停止运行,0
1,SYS_2,2019-06-10 02:37:19,主机node_7 网卡eth0 接收流量持续10分钟平均值大于300M,0
2,SYS_6,2019-06-10 02:37:22,"主机node_59 ping丢包率100%,服务器宕机",1
3,SYS_5,2019-06-10 02:37:25,主机node_76 硬盘Slot 00状态为Failed,0
4,SYS_7,2019-06-10 02:37:25,主机node_89 url:http://node_89:8080访问失败,0
5,SYS_10,2019-06-10 02:37:25,主机node_64 ping延迟时间持续3分钟大于100ms,0
6,SYS_3,2019-06-10 02:37:28,主机node_39 上I/O等待负载大于50%,0
7,SYS_5,2019-06-10 02:37:28,主机node_82 上CPU Steal Time持续5分钟超过10%,0
8,SYS_5,2019-06-10 02:37:28,"主机node_6 空闲CPU为4.74%,持续15分钟小于10%",0
9,SYS_3,2019-06-10 02:37:28,主机node_94 上I/O等待负载持续15分钟超过10%,0
10,SYS_8,2019-06-10 02:37:29,主机node_88 Nginx 80端口的连接数大于2000,0
11,SYS_8,2019-06-10 02:37:33,主机node_84 url:http://node_84:8080访问失败,0
12,SYS_1,2019-06-10 02:37:34,主机node_50 sdd IO使用率持续30分钟大于90%,0
13,SYS_5,2019-06-10 02:37:35,主机node_85 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
14,SYS_3,2019-06-10 02:37:38,主机node_39 上I/O等待负载大于50%,0
15,SYS_5,2019-06-10 02:37:38,主机node_82 上CPU Steal Time持续5分钟超过10%,0
16,SYS_5,2019-06-10 02:37:38,"主机node_6 空闲CPU为4.74%,持续15分钟小于10%",0
17,SYS_3,2019-06-10 02:37:38,主机node_94 上I/O等待负载持续15分钟超过10%,0
18,SYS_8,2019-06-10 02:37:39,主机node_88 Nginx 80端口的连接数大于2000,0
19,SYS_5,2019-06-10 02:37:42,主机node_76 日志报错:无法获取连接,0
20,SYS_4,2019-06-10 02:37:43,主机node_19 url:http://node_19:8080访问失败,0
21,SYS_10,2019-06-10 02:37:44,主机node_96 ping延迟时间持续3分钟大于100ms,0
22,SYS_5,2019-06-10 02:37:45,主机node_60 网卡eth0 接收流量持续10分钟平均值大于180M,0
23,SYS_6,2019-06-10 02:37:46,主机node_56 上I/O等待负载大于50%,0
24,SYS_9,2019-06-10 02:37:46,主机node_92 堆内存平均使用率：94.61%（大于阈值：90%）,0
25,SYS_3,2019-06-10 02:37:48,主机node_39 上I/O等待负载大于50%,0
26,SYS_5,2019-06-10 02:37:48,主机node_82 上CPU Steal Time持续5分钟超过10%,0
27,SYS_3,2019-06-10 02:37:48,主机node_94 上I/O等待负载持续15分钟超过10%,0
28,SYS_5,2019-06-10 02:37:48,"主机node_6 空闲CPU为4.74%,持续15分钟小于10%",0
29,SYS_2,2019-06-10 02:37:49,"主机node_18 空闲CPU为1.52%,持续15分钟小于10%",0
30,SYS_5,2019-06-10 02:37:55,主机node_85 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
31,SYS_5,2019-06-10 02:37:55,主机node_60 网卡eth0 接收流量持续10分钟平均值大于180M,0
32,SYS_6,2019-06-10 02:37:56,主机node_56 上I/O等待负载大于50%,0
33,SYS_3,2019-06-10 02:37:58,主机node_94 上I/O等待负载持续15分钟超过10%,0
34,SYS_3,2019-06-10 02:37:58,主机node_39 上I/O等待负载大于50%,0
35,SYS_5,2019-06-10 02:37:58,主机node_82 上CPU Steal Time持续5分钟超过10%,0
36,SYS_1,2019-06-10 02:37:58,主机node_4 上I/O等待负载大于50%,0
37,SYS_5,2019-06-10 02:37:58,"主机node_6 空闲CPU为4.74%,持续15分钟小于10%",0
38,SYS_9,2019-06-10 02:37:59,主机node_80 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
39,SYS_2,2019-06-10 02:37:59,主机node_7 网卡eth0 接收流量持续10分钟平均值大于300M,0
40,SYS_7,2019-06-10 02:38:01,主机node_51 FullGC次数：23次（大于阈值：10次）,0
41,SYS_6,2019-06-10 02:38:01,主机node_59 网卡eth0 发送流量持续30分钟平均值大于700M,0
42,SYS_6,2019-06-10 02:38:02,"主机node_59 ping丢包率100%,服务器宕机",1
43,SYS_9,2019-06-10 02:38:02,主机node_68 url:http://node_68:80//访问失败,0
44,SYS_5,2019-06-10 02:38:03,主机node_14 空闲交换空间小于50%,0
45,SYS_5,2019-06-10 02:38:04,主机node_65 Nginx 80端口的连接数大于2000,0
46,SYS_1,2019-06-10 02:38:04,主机node_50 sdd IO使用率持续30分钟大于90%,0
47,SYS_5,2019-06-10 02:38:05,主机node_85 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
48,SYS_3,2019-06-10 02:38:05,主机node_97 上I/O等待负载大于50%,0
49,SYS_5,2019-06-10 02:38:05,主机node_60 网卡eth0 接收流量持续10分钟平均值大于180M,0
50,SYS_5,2019-06-10 02:38:05,主机node_65 ping延迟时间持续3分钟大于100ms,0
51,SYS_3,2019-06-10 02:38:05,主机node_3 上I/O等待负载持续15分钟超过10%,0
52,SYS_5,2019-06-10 02:38:05,主机node_76 上I/O等待负载大于50%,0
53,SYS_6,2019-06-10 02:38:06,主机node_56 上I/O等待负载大于50%,0
54,SYS_9,2019-06-10 02:38:07,主机node_47 sdd IO使用率持续30分钟大于90%,0
55,SYS_3,2019-06-10 02:38:11,主机node_28 sdd IO使用率持续30分钟大于90%,0
56,SYS_1,2019-06-10 02:38:11,主机node_17 日志报错:无法获取连接,0
57,SYS_5,2019-06-10 02:38:12,主机node_76 日志报错:无法获取连接,0
58,SYS_4,2019-06-10 02:38:13,主机node_19 url:http://node_19:8080访问失败,0
59,SYS_7,2019-06-10 02:38:15,主机node_89 url:http://node_89:8080访问失败,0
60,SYS_6,2019-06-10 02:38:16,主机node_56 上I/O等待负载大于50%,0
61,SYS_3,2019-06-10 02:38:18,主机node_94 上I/O等待负载持续15分钟超过10%,0
62,SYS_5,2019-06-10 02:38:18,主机node_82 上CPU Steal Time持续5分钟超过10%,0
63,SYS_3,2019-06-10 02:38:18,主机node_39 上I/O等待负载大于50%,0
64,SYS_5,2019-06-10 02:38:18,"主机node_6 空闲CPU为4.74%,持续15分钟小于10%",0
65,SYS_3,2019-06-10 02:38:19,主机node_3 FullGC次数：32次（大于阈值：10次）,0
66,SYS_4,2019-06-10 02:38:21,主机node_81 ping延迟时间持续3分钟大于100ms,0
67,SYS_9,2019-06-10 02:38:22,主机node_68 url:http://node_68:80//访问失败,0
68,SYS_6,2019-06-10 02:38:22,"主机node_59 ping丢包率100%,服务器宕机",1
69,SYS_7,2019-06-10 02:38:23,主机node_63 网卡流量unknown,0
70,SYS_6,2019-06-10 02:38:26,主机node_56 上I/O等待负载大于50%,0
71,SYS_1,2019-06-10 02:38:26,主机node_15 **** 请求延时大于5分钟,0
72,SYS_6,2019-06-10 02:38:26,主机node_25 日志报错:无法获取连接,0
73,SYS_3,2019-06-10 02:38:28,主机node_39 上I/O等待负载大于50%,0
74,SYS_5,2019-06-10 02:38:28,主机node_82 上CPU Steal Time持续5分钟超过10%,0
75,SYS_3,2019-06-10 02:38:28,主机node_94 上I/O等待负载持续15分钟超过10%,0
76,SYS_5,2019-06-10 02:38:28,"主机node_6 空闲CPU为4.74%,持续15分钟小于10%",0
77,SYS_4,2019-06-10 02:38:31,主机node_81 ping延迟时间持续3分钟大于100ms,0
78,SYS_3,2019-06-10 02:38:32,主机node_94 端口6060通信异常,0
79,SYS_5,2019-06-10 02:38:35,主机node_76 上I/O等待负载大于50%,0
80,SYS_5,2019-06-10 02:38:35,主机node_65 ping延迟时间持续3分钟大于100ms,0
