Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_2,2019-06-24 17:27:40,"主机node_8 空闲CPU为1.52%,持续15分钟小于10%",0
1,SYS_6,2019-06-24 17:27:43,主机node_35 端口8080通信异常,1
2,SYS_9,2019-06-24 17:27:43,主机node_68 端口6060通信异常,0
3,SYS_9,2019-06-24 17:27:43,主机node_92 **application 停止运行,0
4,SYS_5,2019-06-24 17:27:43,主机node_65 网卡eth0 发送流量持续10分钟平均值大于800M,0
5,SYS_5,2019-06-24 17:27:45,主机node_26 JBOSS 8080端口的连接数大于400,0
6,SYS_7,2019-06-24 17:27:46,主机node_23 上I/O等待负载大于50%,0
7,SYS_1,2019-06-24 17:27:46,主机node_15 日志中有No route to host信息,0
8,SYS_4,2019-06-24 17:27:47,主机node_81 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
9,SYS_3,2019-06-24 17:27:48,主机node_57 FullGC次数：32次（大于阈值：10次）,0
10,SYS_4,2019-06-24 17:27:49,主机node_9 网卡eth0 接收流量持续10分钟平均值大于300M,0
11,SYS_6,2019-06-24 17:27:52,主机node_67 sdd IO使用率持续30分钟大于90%,0
12,SYS_7,2019-06-24 17:27:55,主机node_89 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
13,SYS_8,2019-06-24 17:27:57,主机node_79 堆内存平均使用率：92.69%（大于阈值：90%）,0
14,SYS_6,2019-06-24 17:27:59,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
15,SYS_6,2019-06-24 17:27:59,主机node_67 上I/O等待负载大于50%,0
16,SYS_2,2019-06-24 17:27:59,主机node_99 ping延迟时间持续3分钟大于100ms,0
17,SYS_2,2019-06-24 17:28:00,主机node_37 端口6060通信异常,0
18,SYS_10,2019-06-24 17:28:00,主机node_11 ping丢包率当前值为25%，持续2分钟平均大于20%,0
19,SYS_3,2019-06-24 17:28:01,主机node_86 上CPU Steal Time持续5分钟超过10%,0
20,SYS_5,2019-06-24 17:28:01,主机node_82 上I/O等待负载持续15分钟超过10%,0
21,SYS_5,2019-06-24 17:28:01,主机node_85 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
22,SYS_5,2019-06-24 17:28:01,"主机node_60 空闲CPU为0.1%,持续15分钟小于10%",0
23,SYS_3,2019-06-24 17:28:01,主机node_94 上I/O等待负载大于50%,0
24,SYS_5,2019-06-24 17:28:01,主机node_74 上I/O等待负载持续15分钟超过10%,0
25,SYS_8,2019-06-24 17:28:02,主机node_71 url:http://node_71:80//访问失败,0
26,SYS_4,2019-06-24 17:28:02,主机node_19 日志报错:无法获取连接,0
27,SYS_6,2019-06-24 17:28:03,主机node_1 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
28,SYS_5,2019-06-24 17:28:03,主机node_2 url:http://node_2:80//访问失败,0
29,SYS_6,2019-06-24 17:28:03,主机node_35 端口8080通信异常,1
30,SYS_1,2019-06-24 17:28:05,主机node_33 FullGC次数：23次（大于阈值：10次）,0
31,SYS_7,2019-06-24 17:28:06,主机node_23 上I/O等待负载大于50%,0
32,SYS_10,2019-06-24 17:28:07,主机node_96 日志中有No route to host信息,0
33,SYS_2,2019-06-24 17:28:08,主机node_7 日志报错:无法获取连接,0
34,SYS_6,2019-06-24 17:28:09,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
35,SYS_6,2019-06-24 17:28:09,主机node_67 上I/O等待负载大于50%,0
36,SYS_4,2019-06-24 17:28:12,主机node_19 日志报错:无法获取连接,0
37,SYS_8,2019-06-24 17:28:12,主机node_71 url:http://node_71:80//访问失败,0
38,SYS_6,2019-06-24 17:28:13,主机node_35 端口8080通信异常,1
39,SYS_2,2019-06-24 17:28:13,主机node_30 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
40,SYS_1,2019-06-24 17:28:15,主机node_33 FullGC次数：23次（大于阈值：10次）,0
41,SYS_8,2019-06-24 17:28:17,主机node_79 堆内存平均使用率：92.69%（大于阈值：90%）,0
42,SYS_6,2019-06-24 17:28:18,主机node_56 日志中有No route to host信息,0
43,SYS_2,2019-06-24 17:28:18,主机node_7 日志报错:无法获取连接,0
44,SYS_7,2019-06-24 17:28:19,"主机node_53 ping丢包率100%,服务器宕机",0
45,SYS_6,2019-06-24 17:28:23,主机node_35 网卡eth0 发送流量持续10分钟平均值大于800M,0
46,SYS_6,2019-06-24 17:28:23,主机node_1 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
47,SYS_1,2019-06-24 17:28:25,主机node_33 FullGC次数：23次（大于阈值：10次）,0
48,SYS_7,2019-06-24 17:28:26,主机node_23 上I/O等待负载大于50%,0
49,SYS_9,2019-06-24 17:28:26,主机node_16 日志报错:无法获取连接,0
50,SYS_1,2019-06-24 17:28:27,主机node_0 网卡eth0 发送流量持续30分钟平均值大于700M,0
51,SYS_8,2019-06-24 17:28:27,主机node_79 堆内存平均使用率：92.69%（大于阈值：90%）,0
52,SYS_4,2019-06-24 17:28:27,主机node_27 网卡流量unknown,0
53,SYS_6,2019-06-24 17:28:29,主机node_67 上I/O等待负载大于50%,0
54,SYS_6,2019-06-24 17:28:29,主机node_56 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
55,SYS_3,2019-06-24 17:28:31,主机node_94 上I/O等待负载大于50%,0
56,SYS_5,2019-06-24 17:28:31,主机node_85 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
57,SYS_5,2019-06-24 17:28:31,主机node_74 上I/O等待负载持续15分钟超过10%,0
58,SYS_3,2019-06-24 17:28:31,主机node_86 上CPU Steal Time持续5分钟超过10%,0
59,SYS_5,2019-06-24 17:28:31,"主机node_60 空闲CPU为0.1%,持续15分钟小于10%",0
60,SYS_5,2019-06-24 17:28:31,主机node_82 上I/O等待负载持续15分钟超过10%,0
