Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_10,2019-06-09 17:36:22,主机node_42 sdd IO使用率持续30分钟大于90%,0
1,SYS_9,2019-06-09 17:36:23,主机node_75 上I/O等待负载大于50%,0
2,SYS_2,2019-06-09 17:36:24,主机node_70 网卡eth0 接收流量持续10分钟平均值大于180M,0
3,SYS_5,2019-06-09 17:36:24,主机node_38 url:http://node_38:8080访问失败,0
4,SYS_2,2019-06-09 17:36:25,主机node_8 网卡流量unknown,0
5,SYS_8,2019-06-09 17:36:25,主机node_87 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
6,SYS_2,2019-06-09 17:36:25,主机node_30 上CPU Steal Time持续5分钟超过10%,0
7,SYS_7,2019-06-09 17:36:26,主机node_53 JBOSS 8080端口的连接数大于400,0
8,SYS_4,2019-06-09 17:36:30,主机node_72 空闲交换空间小于50%,0
9,SYS_5,2019-06-09 17:36:30,主机node_14 **** 请求延时大于5分钟,0
10,SYS_6,2019-06-09 17:36:30,主机node_59 端口80通信异常,0
11,SYS_8,2019-06-09 17:36:31,主机node_41 url:http://node_41:80//访问失败,0
12,SYS_2,2019-06-09 17:36:32,主机node_99 端口80通信异常,0
13,SYS_3,2019-06-09 17:36:33,主机node_3 日志产生ERROR信息,0
14,SYS_7,2019-06-09 17:36:35,主机node_51 FullGC次数：23次（大于阈值：10次）,0
15,SYS_4,2019-06-09 17:36:39,主机node_27 日志报错:无法获取连接,0
16,SYS_4,2019-06-09 17:36:39,主机node_19 日志产生ERROR信息,0
17,SYS_4,2019-06-09 17:36:39,主机node_9 日志产生ERROR信息,0
18,SYS_5,2019-06-09 17:36:40,主机node_14 **** 请求延时大于5分钟,0
19,SYS_1,2019-06-09 17:36:41,主机node_31 **** 请求延时大于5分钟,0
20,SYS_9,2019-06-09 17:36:43,主机node_75 上I/O等待负载大于50%,0
21,SYS_2,2019-06-09 17:36:46,主机node_18 网卡流量unknown,0
22,SYS_9,2019-06-09 17:36:48,主机node_78 **application 停止运行,0
23,SYS_5,2019-06-09 17:36:48,主机node_38 **application 停止运行,1
24,SYS_4,2019-06-09 17:36:50,主机node_72 空闲交换空间小于50%,0
25,SYS_10,2019-06-09 17:36:52,主机node_29 网卡流量unknown,0
26,SYS_6,2019-06-09 17:36:54,主机node_1 ping丢包率当前值为25%，持续2分钟平均大于20%,0
27,SYS_7,2019-06-09 17:36:55,主机node_51 FullGC次数：23次（大于阈值：10次）,0
28,SYS_7,2019-06-09 17:36:56,主机node_53 JBOSS 8080端口的连接数大于400,0
29,SYS_5,2019-06-09 17:36:58,主机node_38 **application 停止运行,1
30,SYS_4,2019-06-09 17:37:00,主机node_72 空闲交换空间小于50%,0
31,SYS_6,2019-06-09 17:37:00,主机node_59 端口80通信异常,0
