Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_8,2019-06-02 09:08:21,主机node_10 端口6060通信异常,0
1,SYS_10,2019-06-02 09:08:21,主机node_64 空闲交换空间小于50%,0
2,SYS_3,2019-06-02 09:08:23,主机node_20 上I/O等待负载大于50%,0
3,SYS_5,2019-06-02 09:08:23,主机node_60 网卡eth0 接收流量持续10分钟平均值大于180M,0
4,SYS_8,2019-06-02 09:08:23,主机node_41 上I/O等待负载持续15分钟超过10%,0
5,SYS_10,2019-06-02 09:08:24,主机node_90 端口6060通信异常,0
6,SYS_3,2019-06-02 09:08:24,主机node_94 ping延迟时间持续3分钟大于100ms,0
7,SYS_5,2019-06-02 09:08:25,主机node_14 分区剩余空间小于阀值10%,0
8,SYS_9,2019-06-02 09:08:25,主机node_16 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
9,SYS_1,2019-06-02 09:08:26,主机node_83 日志产生ERROR信息,0
10,SYS_1,2019-06-02 09:08:28,主机node_93 ping延迟时间持续3分钟大于100ms,0
11,SYS_2,2019-06-02 09:08:28,"主机node_8 ping丢包率100%,服务器宕机",0
12,SYS_9,2019-06-02 09:08:31,主机node_68 网卡eth0 接收流量持续10分钟平均值大于180M,0
13,SYS_7,2019-06-02 09:08:31,"主机node_53 ping丢包率100%,服务器宕机",0
14,SYS_6,2019-06-02 09:08:33,主机node_59 日志中有OutOfMemoryError信息,0
15,SYS_3,2019-06-02 09:08:33,主机node_20 上I/O等待负载大于50%,0
16,SYS_5,2019-06-02 09:08:35,主机node_14 分区剩余空间小于阀值10%,0
17,SYS_9,2019-06-02 09:08:35,主机node_66 网卡eth0 接收流量持续10分钟平均值大于180M,0
18,SYS_9,2019-06-02 09:08:35,主机node_16 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
19,SYS_1,2019-06-02 09:08:36,主机node_17 **application 停止运行,0
20,SYS_1,2019-06-02 09:08:38,主机node_93 ping延迟时间持续3分钟大于100ms,0
