Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_5,2019-06-10 19:11:14,主机node_65 JBOSS 8080端口的连接数大于400,0
1,SYS_6,2019-06-10 19:11:15,主机node_35 FullGC次数：23次（大于阈值：10次）,0
2,SYS_7,2019-06-10 19:11:15,主机node_54 上I/O等待负载大于50%,0
3,SYS_1,2019-06-10 19:11:17,主机node_73 **** 请求延时大于5分钟,0
4,SYS_5,2019-06-10 19:11:18,主机node_74 网卡eth0 接收流量持续10分钟平均值大于300M,0
5,SYS_10,2019-06-10 19:11:20,主机node_11 sdd IO使用率持续30分钟大于90%,0
6,SYS_1,2019-06-10 19:11:20,主机node_93 上I/O等待负载持续15分钟超过10%,0
7,SYS_9,2019-06-10 19:11:24,主机node_12 上I/O等待负载大于50%,0
8,SYS_9,2019-06-10 19:11:25,主机node_44 日志中有No route to host信息,0
9,SYS_8,2019-06-10 19:11:25,主机node_84 **** 请求延时大于5分钟,0
10,SYS_6,2019-06-10 19:11:25,主机node_35 FullGC次数：23次（大于阈值：10次）,0
11,SYS_1,2019-06-10 19:11:27,"主机node_83 空闲CPU为4.0%,持续15分钟小于10%",0
12,SYS_5,2019-06-10 19:11:28,主机node_74 网卡eth0 接收流量持续10分钟平均值大于300M,0
13,SYS_2,2019-06-10 19:11:30,主机node_30 ping延迟时间持续3分钟大于100ms,0
14,SYS_10,2019-06-10 19:11:30,主机node_29 上I/O等待负载持续15分钟超过10%,0
15,SYS_10,2019-06-10 19:11:33,主机node_64 JBOSS 8080端口的连接数大于400,0
16,SYS_8,2019-06-10 19:11:34,主机node_79 url:http://node_79:8080访问失败,0
17,SYS_5,2019-06-10 19:11:34,主机node_65 JBOSS 8080端口的连接数大于400,0
18,SYS_9,2019-06-10 19:11:34,主机node_12 上I/O等待负载大于50%,0
19,SYS_8,2019-06-10 19:11:35,主机node_84 **** 请求延时大于5分钟,0
20,SYS_2,2019-06-10 19:11:35,"主机node_91 空闲CPU为4.0%,持续15分钟小于10%",0
21,SYS_6,2019-06-10 19:11:35,主机node_35 FullGC次数：23次（大于阈值：10次）,0
22,SYS_8,2019-06-10 19:11:36,主机node_88 网卡eth0 接收流量持续10分钟平均值大于300M,0
23,SYS_6,2019-06-10 19:11:36,主机node_98 网卡eth0 发送流量持续10分钟平均值大于800M,0
