Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_2,2019-06-10 12:21:25,主机node_37 日志报错:无法获取连接,0
1,SYS_1,2019-06-10 12:21:26,主机node_73 url:http://node_73:80//访问失败,1
2,SYS_1,2019-06-10 12:21:28,主机node_0 上I/O等待负载持续15分钟超过10%,0
3,SYS_1,2019-06-10 12:21:28,"主机node_58 空闲CPU为8.19%,持续15分钟小于10%",0
4,SYS_9,2019-06-10 12:21:29,主机node_12 网卡eth0 发送流量持续10分钟平均值大于800M,0
5,SYS_2,2019-06-10 12:21:29,主机node_8 堆内存平均使用率：94.61%（大于阈值：90%）,0
6,SYS_6,2019-06-10 12:21:34,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
7,SYS_4,2019-06-10 12:21:36,主机node_69 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：324次（大于阈值：200次）,0
8,SYS_4,2019-06-10 12:21:36,主机node_5 上I/O等待负载持续15分钟超过10%,0
9,SYS_4,2019-06-10 12:21:36,"主机node_13 空闲CPU为8.19%,持续15分钟小于10%",0
10,SYS_4,2019-06-10 12:21:36,主机node_27 上I/O等待负载持续15分钟超过10%,0
11,SYS_1,2019-06-10 12:21:37,主机node_0 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
12,SYS_5,2019-06-10 12:21:38,主机node_14 **application 停止运行,0
13,SYS_9,2019-06-10 12:21:39,主机node_12 网卡eth0 发送流量持续10分钟平均值大于800M,0
14,SYS_6,2019-06-10 12:21:40,主机node_98 日志中有OutOfMemoryError信息,0
15,SYS_8,2019-06-10 12:21:40,主机node_43 日志中有No route to host信息,0
16,SYS_9,2019-06-10 12:21:41,"主机node_68 ping丢包率100%,服务器宕机",0
17,SYS_8,2019-06-10 12:21:43,主机node_84 上CPU Steal Time持续5分钟超过10%,0
18,SYS_1,2019-06-10 12:21:43,主机node_83 网卡eth0 发送流量持续30分钟平均值大于700M,0
19,SYS_6,2019-06-10 12:21:43,"主机node_1 空闲CPU为1.52%,持续15分钟小于10%",0
20,SYS_1,2019-06-10 12:21:46,主机node_73 url:http://node_73:80//访问失败,1
21,SYS_4,2019-06-10 12:21:46,主机node_5 上I/O等待负载持续15分钟超过10%,0
22,SYS_4,2019-06-10 12:21:46,"主机node_13 空闲CPU为8.19%,持续15分钟小于10%",0
23,SYS_1,2019-06-10 12:21:46,主机node_15 网卡eth0 接收流量持续10分钟平均值大于300M,0
24,SYS_4,2019-06-10 12:21:46,主机node_27 上I/O等待负载持续15分钟超过10%,0
25,SYS_4,2019-06-10 12:21:46,主机node_69 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：324次（大于阈值：200次）,0
26,SYS_1,2019-06-10 12:21:48,主机node_33 ping延迟时间持续3分钟大于100ms,0
27,SYS_7,2019-06-10 12:21:48,主机node_23 JBOSS 8080端口的连接数大于400,0
28,SYS_1,2019-06-10 12:21:48,"主机node_4 空闲CPU为8.19%,持续15分钟小于10%",0
29,SYS_1,2019-06-10 12:21:48,主机node_83 上CPU Steal Time持续5分钟超过10%,0
30,SYS_4,2019-06-10 12:21:49,主机node_81 日志产生ERROR信息,0
31,SYS_1,2019-06-10 12:21:49,主机node_73 硬盘Slot 00状态为Failed,0
32,SYS_10,2019-06-10 12:21:51,"主机node_40 空闲CPU为1.52%,持续15分钟小于10%",0
33,SYS_6,2019-06-10 12:21:53,"主机node_1 空闲CPU为1.52%,持续15分钟小于10%",0
34,SYS_3,2019-06-10 12:21:53,主机node_39 日志中有No route to host信息,0
35,SYS_6,2019-06-10 12:21:53,主机node_59 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
36,SYS_6,2019-06-10 12:21:56,主机node_35 上CPU Steal Time持续5分钟超过10%,0
37,SYS_4,2019-06-10 12:21:56,主机node_27 上I/O等待负载持续15分钟超过10%,0
38,SYS_4,2019-06-10 12:21:56,"主机node_13 空闲CPU为8.19%,持续15分钟小于10%",0
39,SYS_6,2019-06-10 12:21:56,主机node_46 上I/O等待负载大于50%,0
40,SYS_4,2019-06-10 12:21:56,主机node_5 上I/O等待负载持续15分钟超过10%,0
41,SYS_10,2019-06-10 12:21:56,主机node_90 Nginx 80端口的连接数大于2000,0
42,SYS_4,2019-06-10 12:21:56,主机node_69 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：324次（大于阈值：200次）,0
43,SYS_1,2019-06-10 12:21:56,主机node_15 网卡eth0 接收流量持续10分钟平均值大于300M,0
44,SYS_1,2019-06-10 12:21:58,主机node_33 ping延迟时间持续3分钟大于100ms,0
45,SYS_1,2019-06-10 12:21:58,"主机node_4 空闲CPU为8.19%,持续15分钟小于10%",0
46,SYS_1,2019-06-10 12:21:58,"主机node_58 空闲CPU为8.19%,持续15分钟小于10%",0
47,SYS_1,2019-06-10 12:21:58,主机node_0 上I/O等待负载持续15分钟超过10%,0
48,SYS_7,2019-06-10 12:21:58,主机node_23 JBOSS 8080端口的连接数大于400,0
49,SYS_1,2019-06-10 12:21:58,主机node_83 上CPU Steal Time持续5分钟超过10%,0
50,SYS_4,2019-06-10 12:21:59,"主机node_19 空闲CPU为1.52%,持续15分钟小于10%",0
51,SYS_10,2019-06-10 12:22:01,"主机node_40 空闲CPU为1.52%,持续15分钟小于10%",0
52,SYS_9,2019-06-10 12:22:02,主机node_75 Nginx 80端口的连接数大于2000,0
53,SYS_2,2019-06-10 12:22:04,主机node_99 日志产生ERROR信息,0
54,SYS_1,2019-06-10 12:22:06,主机node_73 url:http://node_73:80//访问失败,1
55,SYS_6,2019-06-10 12:22:06,主机node_46 上I/O等待负载大于50%,0
56,SYS_4,2019-06-10 12:22:06,主机node_9 空闲交换空间小于50%,0
