Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_1,2019-06-06 01:38:09,主机node_0 网卡eth0 接收流量持续10分钟平均值大于300M,0
1,SYS_7,2019-06-06 01:38:11,主机node_51 网卡eth0 发送流量持续10分钟平均值大于800M,0
2,SYS_6,2019-06-06 01:38:11,主机node_67 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
3,SYS_8,2019-06-06 01:38:14,"主机node_49 空闲CPU为8.19%,持续15分钟小于10%",0
4,SYS_2,2019-06-06 01:38:14,主机node_37 日志报错:无法获取连接,0
5,SYS_2,2019-06-06 01:38:15,主机node_7 上I/O等待负载大于50%,0
6,SYS_2,2019-06-06 01:38:15,主机node_99 ping延迟时间持续3分钟大于100ms,0
7,SYS_2,2019-06-06 01:38:15,主机node_18 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：324次（大于阈值：200次）,0
8,SYS_6,2019-06-06 01:38:15,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
9,SYS_3,2019-06-06 01:38:15,主机node_86 上CPU Steal Time持续5分钟超过10%,0
10,SYS_3,2019-06-06 01:38:15,主机node_94 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：324次（大于阈值：200次）,0
11,SYS_6,2019-06-06 01:38:16,主机node_32 分区剩余空间小于阀值10%,0
12,SYS_9,2019-06-06 01:38:17,主机node_12 FullGC次数：23次（大于阈值：10次）,0
13,SYS_10,2019-06-06 01:38:19,主机node_11 ping延迟时间持续3分钟大于100ms,0
14,SYS_9,2019-06-06 01:38:22,主机node_44 上CPU Steal Time持续5分钟超过10%,0
15,SYS_6,2019-06-06 01:38:23,主机node_35 网卡eth0 接收流量持续10分钟平均值大于180M,0
16,SYS_8,2019-06-06 01:38:24,"主机node_49 空闲CPU为8.19%,持续15分钟小于10%",0
17,SYS_3,2019-06-06 01:38:24,主机node_20 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
18,SYS_6,2019-06-06 01:38:25,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
19,SYS_6,2019-06-06 01:38:26,主机node_46 FullGC次数：23次（大于阈值：10次）,0
20,SYS_5,2019-06-06 01:38:26,"主机node_74 ping丢包率100%,服务器宕机",0
21,SYS_9,2019-06-06 01:38:27,主机node_12 FullGC次数：23次（大于阈值：10次）,0
22,SYS_7,2019-06-06 01:38:28,主机node_24 堆内存平均使用率：94.61%（大于阈值：90%）,0
23,SYS_2,2019-06-06 01:38:30,主机node_8 日志中有OutOfMemoryError信息,0
24,SYS_7,2019-06-06 01:38:31,主机node_51 网卡eth0 发送流量持续10分钟平均值大于800M,0
25,SYS_5,2019-06-06 01:38:31,主机node_76 日志中有No route to host信息,0
26,SYS_8,2019-06-06 01:38:32,主机node_43 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
27,SYS_3,2019-06-06 01:38:34,主机node_86 网卡eth0 发送流量持续30分钟平均值大于700M,0
28,SYS_6,2019-06-06 01:38:36,主机node_46 FullGC次数：23次（大于阈值：10次）,0
29,SYS_5,2019-06-06 01:38:36,"主机node_74 ping丢包率100%,服务器宕机",0
30,SYS_8,2019-06-06 01:38:37,主机node_49 堆内存平均使用率：94.61%（大于阈值：90%）,0
31,SYS_9,2019-06-06 01:38:37,主机node_12 FullGC次数：23次（大于阈值：10次）,0
32,SYS_5,2019-06-06 01:38:41,主机node_76 日志中有No route to host信息,0
