Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_2,2019-06-22 23:12:06,主机node_37 网卡eth0 发送流量持续30分钟平均值大于700M,0
1,SYS_8,2019-06-22 23:12:06,主机node_87 上CPU Steal Time持续5分钟超过10%,0
2,SYS_4,2019-06-22 23:12:10,主机node_62 日志产生ERROR信息,0
3,SYS_3,2019-06-22 23:12:11,主机node_39 空闲交换空间小于50%,0
4,SYS_6,2019-06-22 23:12:11,主机node_56 ping丢包率当前值为25%，持续2分钟平均大于20%,0
5,SYS_1,2019-06-22 23:12:11,主机node_73 网卡流量unknown,0
6,SYS_8,2019-06-22 23:12:12,主机node_41 堆内存平均使用率：94.61%（大于阈值：90%）,0
7,SYS_2,2019-06-22 23:12:12,主机node_8 日志报错:无法获取连接,0
8,SYS_2,2019-06-22 23:12:12,主机node_55 ping延迟时间持续3分钟大于100ms,0
9,SYS_3,2019-06-22 23:12:13,主机node_39 上I/O等待负载大于50%,0
10,SYS_2,2019-06-22 23:12:13,主机node_91 上I/O等待负载大于50%,0
11,SYS_2,2019-06-22 23:12:13,主机node_8 上CPU Steal Time持续5分钟超过10%,0
12,SYS_6,2019-06-22 23:12:13,主机node_98 **** 请求延时大于5分钟,0
13,SYS_9,2019-06-22 23:12:14,主机node_66 日志产生ERROR信息,0
14,SYS_8,2019-06-22 23:12:16,主机node_87 上CPU Steal Time持续5分钟超过10%,0
15,SYS_4,2019-06-22 23:12:18,"主机node_34 空闲CPU为1.52%,持续15分钟小于10%",0
16,SYS_1,2019-06-22 23:12:19,主机node_17 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
17,SYS_3,2019-06-22 23:12:20,主机node_57 日志中有No route to host信息,0
18,SYS_1,2019-06-22 23:12:21,主机node_73 网卡流量unknown,0
19,SYS_9,2019-06-22 23:12:24,主机node_66 日志产生ERROR信息,0
20,SYS_2,2019-06-22 23:12:24,主机node_30 日志中有No route to host信息,0
21,SYS_2,2019-06-22 23:12:26,主机node_37 网卡eth0 发送流量持续30分钟平均值大于700M,0
22,SYS_9,2019-06-22 23:12:26,主机node_75 ping延迟时间持续3分钟大于100ms,0
23,SYS_8,2019-06-22 23:12:29,主机node_84 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
