Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_10,2019-06-02 01:22:29,主机node_11 **** 请求延时大于5分钟,0
1,SYS_10,2019-06-02 01:22:29,主机node_42 网卡eth0 发送流量持续10分钟平均值大于800M,0
2,SYS_1,2019-06-02 01:22:30,主机node_93 FullGC次数：32次（大于阈值：10次）,0
3,SYS_10,2019-06-02 01:22:34,主机node_40 硬盘Slot 00状态为Failed,0
4,SYS_9,2019-06-02 01:22:35,主机node_92 网卡eth0 接收流量持续10分钟平均值大于180M,0
5,SYS_2,2019-06-02 01:22:35,主机node_70 JBOSS 8080端口的连接数大于400,0
6,SYS_1,2019-06-02 01:22:35,主机node_73 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
7,SYS_6,2019-06-02 01:22:36,主机node_46 端口6060通信异常,0
8,SYS_1,2019-06-02 01:22:36,主机node_31 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
9,SYS_8,2019-06-02 01:22:37,主机node_41 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
10,SYS_9,2019-06-02 01:22:37,主机node_16 **** 请求延时大于5分钟,0
11,SYS_4,2019-06-02 01:22:38,主机node_13 网卡eth0 发送流量持续10分钟平均值大于800M,0
12,SYS_5,2019-06-02 01:22:38,主机node_76 url:http://node_76:80//访问失败,0
13,SYS_1,2019-06-02 01:22:46,主机node_31 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
14,SYS_6,2019-06-02 01:22:46,主机node_46 端口6060通信异常,0
15,SYS_9,2019-06-02 01:22:47,主机node_16 **** 请求延时大于5分钟,0
16,SYS_8,2019-06-02 01:22:47,主机node_41 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
17,SYS_8,2019-06-02 01:22:47,主机node_84 堆内存平均使用率：92.69%（大于阈值：90%）,0
18,SYS_7,2019-06-02 01:22:49,主机node_53 日志报错:无法获取连接,0
19,SYS_10,2019-06-02 01:22:54,主机node_40 硬盘Slot 00状态为Failed,0
20,SYS_2,2019-06-02 01:22:55,主机node_70 JBOSS 8080端口的连接数大于400,0
