Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_3,2019-06-04 06:22:52,主机node_86 ping延迟时间持续3分钟大于100ms,0
1,SYS_8,2019-06-04 06:22:54,主机node_79 ping延迟时间持续3分钟大于100ms,0
2,SYS_9,2019-06-04 06:22:55,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
3,SYS_4,2019-06-04 06:22:56,主机node_19 FullGC次数：23次（大于阈值：10次）,0
4,SYS_10,2019-06-04 06:22:57,主机node_96 url:http://node_96:8080访问失败,0
5,SYS_1,2019-06-04 06:22:58,主机node_93 堆内存平均使用率：94.61%（大于阈值：90%）,0
6,SYS_5,2019-06-04 06:22:59,主机node_26 堆内存平均使用率：94.61%（大于阈值：90%）,0
7,SYS_9,2019-06-04 06:23:01,主机node_66 FullGC次数：23次（大于阈值：10次）,0
8,SYS_10,2019-06-04 06:23:01,主机node_90 日志产生ERROR信息,0
9,SYS_8,2019-06-04 06:23:01,主机node_10 网卡流量unknown,0
10,SYS_2,2019-06-04 06:23:04,主机node_18 sdd IO使用率持续30分钟大于90%,0
11,SYS_8,2019-06-04 06:23:04,主机node_79 ping延迟时间持续3分钟大于100ms,0
12,SYS_8,2019-06-04 06:23:04,主机node_88 端口6060通信异常,0
13,SYS_10,2019-06-04 06:23:05,主机node_11 网卡流量unknown,0
14,SYS_4,2019-06-04 06:23:06,主机node_19 FullGC次数：23次（大于阈值：10次）,0
15,SYS_2,2019-06-04 06:23:06,主机node_70 上I/O等待负载大于50%,0
16,SYS_3,2019-06-04 06:23:06,主机node_94 **** 请求延时大于5分钟,0
17,SYS_7,2019-06-04 06:23:07,主机node_24 **application 停止运行,0
18,SYS_8,2019-06-04 06:23:08,主机node_84 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
19,SYS_1,2019-06-04 06:23:08,主机node_50 日志中有OutOfMemoryError信息,0
20,SYS_2,2019-06-04 06:23:08,主机node_37 ping丢包率当前值为25%，持续2分钟平均大于20%,0
21,SYS_1,2019-06-04 06:23:09,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
22,SYS_7,2019-06-04 06:23:09,主机node_54 日志产生ERROR信息,0
23,SYS_6,2019-06-04 06:23:10,主机node_35 ping丢包率当前值为25%，持续2分钟平均大于20%,0
24,SYS_9,2019-06-04 06:23:11,主机node_66 FullGC次数：23次（大于阈值：10次）,0
25,SYS_8,2019-06-04 06:23:13,主机node_71 网卡eth0 接收流量持续10分钟平均值大于300M,0
26,SYS_5,2019-06-04 06:23:14,主机node_74 网卡eth0 接收流量持续10分钟平均值大于300M,0
27,SYS_8,2019-06-04 06:23:14,主机node_79 ping延迟时间持续3分钟大于100ms,0
28,SYS_4,2019-06-04 06:23:15,主机node_69 网卡eth0 接收流量持续10分钟平均值大于180M,0
29,SYS_3,2019-06-04 06:23:16,主机node_94 **** 请求延时大于5分钟,0
30,SYS_2,2019-06-04 06:23:16,主机node_70 上I/O等待负载大于50%,0
31,SYS_6,2019-06-04 06:23:17,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
32,SYS_1,2019-06-04 06:23:18,主机node_93 堆内存平均使用率：94.61%（大于阈值：90%）,0
33,SYS_1,2019-06-04 06:23:19,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
34,SYS_3,2019-06-04 06:23:19,主机node_57 端口80通信异常,0
35,SYS_6,2019-06-04 06:23:20,主机node_35 ping丢包率当前值为25%，持续2分钟平均大于20%,0
36,SYS_10,2019-06-04 06:23:21,主机node_90 日志产生ERROR信息,0
37,SYS_6,2019-06-04 06:23:21,主机node_98 **** 请求延时大于5分钟,0
38,SYS_3,2019-06-04 06:23:22,主机node_86 ping延迟时间持续3分钟大于100ms,0
39,SYS_8,2019-06-04 06:23:24,主机node_79 ping延迟时间持续3分钟大于100ms,0
40,SYS_9,2019-06-04 06:23:25,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
41,SYS_4,2019-06-04 06:23:26,主机node_19 FullGC次数：23次（大于阈值：10次）,0
42,SYS_3,2019-06-04 06:23:26,主机node_94 **** 请求延时大于5分钟,0
43,SYS_1,2019-06-04 06:23:27,主机node_33 日志中有OutOfMemoryError信息,0
44,SYS_7,2019-06-04 06:23:27,主机node_24 **application 停止运行,0
45,SYS_6,2019-06-04 06:23:27,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
46,SYS_1,2019-06-04 06:23:29,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
47,SYS_4,2019-06-04 06:23:29,主机node_27 日志产生ERROR信息,0
48,SYS_10,2019-06-04 06:23:33,主机node_52 sdd IO使用率持续30分钟大于90%,0
49,SYS_2,2019-06-04 06:23:34,主机node_18 sdd IO使用率持续30分钟大于90%,0
50,SYS_8,2019-06-04 06:23:34,主机node_79 ping延迟时间持续3分钟大于100ms,0
51,SYS_9,2019-06-04 06:23:35,主机node_92 url:http://node_92:8080访问失败,0
52,SYS_9,2019-06-04 06:23:35,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
53,SYS_2,2019-06-04 06:23:36,主机node_70 上I/O等待负载大于50%,0
54,SYS_3,2019-06-04 06:23:36,主机node_94 **** 请求延时大于5分钟,0
55,SYS_6,2019-06-04 06:23:37,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
56,SYS_1,2019-06-04 06:23:37,主机node_33 日志中有OutOfMemoryError信息,0
57,SYS_1,2019-06-04 06:23:38,主机node_93 堆内存平均使用率：94.61%（大于阈值：90%）,0
58,SYS_8,2019-06-04 06:23:38,主机node_84 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
59,SYS_2,2019-06-04 06:23:38,主机node_37 ping丢包率当前值为25%，持续2分钟平均大于20%,0
60,SYS_1,2019-06-04 06:23:39,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
61,SYS_10,2019-06-04 06:23:41,主机node_90 日志产生ERROR信息,0
62,SYS_3,2019-06-04 06:23:42,主机node_86 ping延迟时间持续3分钟大于100ms,0
63,SYS_6,2019-06-04 06:23:42,主机node_1 上CPU Steal Time持续5分钟超过10%,0
64,SYS_4,2019-06-04 06:23:43,主机node_81 **application 停止运行,0
65,SYS_8,2019-06-04 06:23:44,主机node_79 ping延迟时间持续3分钟大于100ms,0
66,SYS_2,2019-06-04 06:23:44,主机node_18 sdd IO使用率持续30分钟大于90%,0
67,SYS_8,2019-06-04 06:23:44,主机node_88 端口6060通信异常,0
68,SYS_9,2019-06-04 06:23:45,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
69,SYS_9,2019-06-04 06:23:45,主机node_92 url:http://node_92:8080访问失败,0
70,SYS_2,2019-06-04 06:23:46,主机node_70 上I/O等待负载大于50%,0
71,SYS_3,2019-06-04 06:23:46,主机node_94 **** 请求延时大于5分钟,0
72,SYS_6,2019-06-04 06:23:47,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
73,SYS_1,2019-06-04 06:23:49,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
74,SYS_6,2019-06-04 06:23:49,主机node_48 上I/O等待负载大于50%,0
75,SYS_5,2019-06-04 06:23:49,主机node_26 堆内存平均使用率：94.61%（大于阈值：90%）,0
76,SYS_6,2019-06-04 06:23:50,主机node_35 ping丢包率当前值为25%，持续2分钟平均大于20%,0
77,SYS_4,2019-06-04 06:23:50,主机node_9 网卡eth0 接收流量持续10分钟平均值大于300M,0
78,SYS_9,2019-06-04 06:23:51,主机node_66 FullGC次数：23次（大于阈值：10次）,0
79,SYS_3,2019-06-04 06:23:52,主机node_86 ping延迟时间持续3分钟大于100ms,0
80,SYS_10,2019-06-04 06:23:53,主机node_52 sdd IO使用率持续30分钟大于90%,0
81,SYS_8,2019-06-04 06:23:54,主机node_79 ping延迟时间持续3分钟大于100ms,0
82,SYS_9,2019-06-04 06:23:55,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
83,SYS_3,2019-06-04 06:23:56,主机node_94 **** 请求延时大于5分钟,0
84,SYS_4,2019-06-04 06:23:56,主机node_19 FullGC次数：23次（大于阈值：10次）,0
85,SYS_9,2019-06-04 06:23:57,主机node_16 上I/O等待负载持续15分钟超过10%,0
86,SYS_5,2019-06-04 06:23:59,主机node_26 堆内存平均使用率：94.61%（大于阈值：90%）,0
87,SYS_1,2019-06-04 06:23:59,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
88,SYS_4,2019-06-04 06:24:01,主机node_13 sdd IO使用率持续30分钟大于90%,0
89,SYS_8,2019-06-04 06:24:03,主机node_71 网卡eth0 接收流量持续10分钟平均值大于300M,0
90,SYS_9,2019-06-04 06:24:03,主机node_12 网卡eth0 发送流量持续30分钟平均值大于700M,0
91,SYS_10,2019-06-04 06:24:05,主机node_11 网卡流量unknown,0
92,SYS_4,2019-06-04 06:24:06,主机node_19 FullGC次数：23次（大于阈值：10次）,0
93,SYS_1,2019-06-04 06:24:06,主机node_4 空闲交换空间小于50%,0
94,SYS_9,2019-06-04 06:24:07,主机node_16 上I/O等待负载持续15分钟超过10%,0
95,SYS_6,2019-06-04 06:24:10,主机node_35 ping丢包率当前值为25%，持续2分钟平均大于20%,0
96,SYS_9,2019-06-04 06:24:11,主机node_66 FullGC次数：23次（大于阈值：10次）,0
97,SYS_4,2019-06-04 06:24:11,主机node_13 sdd IO使用率持续30分钟大于90%,0
98,SYS_3,2019-06-04 06:24:13,主机node_20 ping丢包率当前值为25%，持续2分钟平均大于20%,0
99,SYS_4,2019-06-04 06:24:13,主机node_81 **application 停止运行,0
100,SYS_8,2019-06-04 06:24:14,主机node_79 ping延迟时间持续3分钟大于100ms,0
101,SYS_4,2019-06-04 06:24:16,主机node_19 FullGC次数：23次（大于阈值：10次）,0
102,SYS_9,2019-06-04 06:24:17,主机node_16 上I/O等待负载持续15分钟超过10%,0
103,SYS_7,2019-06-04 06:24:17,主机node_24 **application 停止运行,0
104,SYS_1,2019-06-04 06:24:19,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
105,SYS_6,2019-06-04 06:24:20,主机node_35 ping丢包率当前值为25%，持续2分钟平均大于20%,0
106,SYS_8,2019-06-04 06:24:21,主机node_10 网卡流量unknown,0
107,SYS_9,2019-06-04 06:24:21,主机node_66 FullGC次数：23次（大于阈值：10次）,0
108,SYS_6,2019-06-04 06:24:21,主机node_98 **** 请求延时大于5分钟,0
109,SYS_5,2019-06-04 06:24:23,主机node_65 Nginx 80端口的连接数大于2000,0
110,SYS_9,2019-06-04 06:24:23,主机node_12 网卡eth0 发送流量持续30分钟平均值大于700M,0
111,SYS_8,2019-06-04 06:24:23,主机node_71 网卡eth0 接收流量持续10分钟平均值大于300M,0
112,SYS_8,2019-06-04 06:24:24,主机node_79 ping延迟时间持续3分钟大于100ms,0
113,SYS_9,2019-06-04 06:24:25,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
114,SYS_8,2019-06-04 06:24:25,主机node_87 网卡eth0 接收流量持续10分钟平均值大于180M,0
115,SYS_2,2019-06-04 06:24:26,主机node_70 上I/O等待负载大于50%,0
116,SYS_1,2019-06-04 06:24:28,主机node_50 日志中有OutOfMemoryError信息,0
117,SYS_9,2019-06-04 06:24:28,主机node_44 **application 停止运行,0
118,SYS_1,2019-06-04 06:24:29,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
119,SYS_4,2019-06-04 06:24:29,主机node_27 日志产生ERROR信息,0
120,SYS_6,2019-06-04 06:24:30,主机node_35 ping丢包率当前值为25%，持续2分钟平均大于20%,0
121,SYS_9,2019-06-04 06:24:31,主机node_66 FullGC次数：23次（大于阈值：10次）,0
122,SYS_3,2019-06-04 06:24:32,主机node_86 ping延迟时间持续3分钟大于100ms,0
123,SYS_1,2019-06-04 06:24:33,主机node_15 **application 停止运行,0
124,SYS_8,2019-06-04 06:24:33,主机node_71 网卡eth0 接收流量持续10分钟平均值大于300M,0
125,SYS_3,2019-06-04 06:24:33,主机node_20 ping丢包率当前值为25%，持续2分钟平均大于20%,0
126,SYS_8,2019-06-04 06:24:34,主机node_79 ping延迟时间持续3分钟大于100ms,0
127,SYS_4,2019-06-04 06:24:35,主机node_69 网卡eth0 接收流量持续10分钟平均值大于180M,0
128,SYS_4,2019-06-04 06:24:36,主机node_19 FullGC次数：23次（大于阈值：10次）,0
129,SYS_2,2019-06-04 06:24:36,主机node_70 上I/O等待负载大于50%,0
130,SYS_1,2019-06-04 06:24:38,主机node_50 日志中有OutOfMemoryError信息,0
131,SYS_8,2019-06-04 06:24:41,主机node_10 网卡流量unknown,0
132,SYS_6,2019-06-04 06:24:41,主机node_98 **** 请求延时大于5分钟,0
133,SYS_9,2019-06-04 06:24:41,主机node_66 FullGC次数：23次（大于阈值：10次）,0
134,SYS_3,2019-06-04 06:24:42,主机node_86 ping延迟时间持续3分钟大于100ms,0
135,SYS_4,2019-06-04 06:24:43,主机node_81 **application 停止运行,0
136,SYS_3,2019-06-04 06:24:43,主机node_3 日志中有OutOfMemoryError信息,0
137,SYS_8,2019-06-04 06:24:44,主机node_79 ping延迟时间持续3分钟大于100ms,0
138,SYS_5,2019-06-04 06:24:44,"主机node_6 空闲CPU为1.52%,持续15分钟小于10%",0
139,SYS_5,2019-06-04 06:24:44,主机node_74 网卡eth0 接收流量持续10分钟平均值大于300M,0
140,SYS_9,2019-06-04 06:24:45,主机node_80 网卡eth0 接收流量持续10分钟平均值大于180M,0
141,SYS_8,2019-06-04 06:24:45,主机node_87 网卡eth0 接收流量持续10分钟平均值大于180M,0
142,SYS_4,2019-06-04 06:24:46,主机node_19 FullGC次数：23次（大于阈值：10次）,0
143,SYS_6,2019-06-04 06:24:47,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
144,SYS_6,2019-06-04 06:24:48,主机node_46 空闲交换空间小于50%,0
145,SYS_1,2019-06-04 06:24:49,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
146,SYS_6,2019-06-04 06:24:51,主机node_98 **** 请求延时大于5分钟,0
147,SYS_3,2019-06-04 06:24:52,主机node_86 ping延迟时间持续3分钟大于100ms,0
148,SYS_4,2019-06-04 06:24:56,主机node_19 FullGC次数：23次（大于阈值：10次）,0
149,SYS_1,2019-06-04 06:24:56,主机node_17 硬盘Slot 00状态为Failed,0
150,SYS_3,2019-06-04 06:24:56,主机node_94 **** 请求延时大于5分钟,0
151,SYS_1,2019-06-04 06:24:57,主机node_33 日志中有OutOfMemoryError信息,0
152,SYS_10,2019-06-04 06:24:57,主机node_96 url:http://node_96:8080访问失败,0
153,SYS_1,2019-06-04 06:24:58,主机node_93 堆内存平均使用率：94.61%（大于阈值：90%）,0
154,SYS_1,2019-06-04 06:24:59,主机node_31 网卡eth0 发送流量持续10分钟平均值大于800M,0
155,SYS_4,2019-06-04 06:25:00,主机node_9 网卡eth0 接收流量持续10分钟平均值大于300M,0
156,SYS_6,2019-06-04 06:25:01,主机node_98 **** 请求延时大于5分钟,0
157,SYS_10,2019-06-04 06:25:01,主机node_40 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
158,SYS_3,2019-06-04 06:25:02,主机node_86 ping延迟时间持续3分钟大于100ms,0
159,SYS_8,2019-06-04 06:25:04,主机node_88 端口6060通信异常,0
160,SYS_8,2019-06-04 06:25:04,主机node_79 ping延迟时间持续3分钟大于100ms,0
161,SYS_8,2019-06-04 06:25:05,主机node_87 网卡eth0 接收流量持续10分钟平均值大于180M,0
162,SYS_3,2019-06-04 06:25:06,主机node_94 **** 请求延时大于5分钟,0
163,SYS_4,2019-06-04 06:25:06,主机node_19 FullGC次数：23次（大于阈值：10次）,0
164,SYS_2,2019-06-04 06:25:06,主机node_70 上I/O等待负载大于50%,0
165,SYS_9,2019-06-04 06:25:07,主机node_16 上I/O等待负载持续15分钟超过10%,0
166,SYS_6,2019-06-04 06:25:07,主机node_67 堆内存平均使用率：92.69%（大于阈值：90%）,0
167,SYS_9,2019-06-04 06:25:11,主机node_66 FullGC次数：23次（大于阈值：10次）,0
168,SYS_1,2019-06-04 06:25:13,主机node_15 **application 停止运行,0
