Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_1,2019-06-30 11:24:47,主机node_0 硬盘Slot 00状态为Failed,0
1,SYS_6,2019-06-30 11:24:47,主机node_59 网卡eth0 发送流量持续30分钟平均值大于700M,0
2,SYS_4,2019-06-30 11:24:48,主机node_36 ping丢包率当前值为25%，持续2分钟平均大于20%,0
3,SYS_4,2019-06-30 11:24:50,主机node_13 url:http://node_13:80//访问失败,1
4,SYS_2,2019-06-30 11:24:50,主机node_55 分区剩余空间小于阀值10%,0
5,SYS_5,2019-06-30 11:24:51,主机node_85 堆内存平均使用率：92.69%（大于阈值：90%）,0
6,SYS_9,2019-06-30 11:24:56,主机node_16 ping延迟时间持续3分钟大于100ms,0
7,SYS_8,2019-06-30 11:24:56,主机node_88 日志产生ERROR信息,0
8,SYS_7,2019-06-30 11:24:56,主机node_51 硬盘Slot 00状态为Failed,0
9,SYS_6,2019-06-30 11:24:57,"主机node_25 ping丢包率100%,服务器宕机",0
10,SYS_4,2019-06-30 11:24:58,主机node_62 上I/O等待负载持续15分钟超过10%,0
11,SYS_8,2019-06-30 11:24:59,主机node_43 堆内存平均使用率：94.61%（大于阈值：90%）,0
12,SYS_2,2019-06-30 11:25:00,主机node_55 分区剩余空间小于阀值10%,0
13,SYS_4,2019-06-30 11:25:00,主机node_13 url:http://node_13:80//访问失败,1
14,SYS_8,2019-06-30 11:25:00,"主机node_95 ping丢包率100%,服务器宕机",0
15,SYS_4,2019-06-30 11:25:02,主机node_81 上I/O等待负载持续15分钟超过10%,0
16,SYS_4,2019-06-30 11:25:02,主机node_72 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：324次（大于阈值：200次）,0
17,SYS_4,2019-06-30 11:25:02,主机node_36 上I/O等待负载持续15分钟超过10%,0
18,SYS_4,2019-06-30 11:25:02,主机node_62 ping丢包率当前值为25%，持续2分钟平均大于20%,0
19,SYS_4,2019-06-30 11:25:02,"主机node_34 空闲CPU为8.19%,持续15分钟小于10%",0
20,SYS_10,2019-06-30 11:25:04,主机node_64 FullGC次数：32次（大于阈值：10次）,0
