Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_9,2019-06-08 11:09:36,主机node_66 **** 请求延时大于5分钟,0
1,SYS_1,2019-06-08 11:09:36,主机node_17 **application 停止运行,0
2,SYS_1,2019-06-08 11:09:36,主机node_73 上CPU Steal Time持续5分钟超过10%,0
3,SYS_9,2019-06-08 11:09:37,主机node_16 日志产生ERROR信息,0
4,SYS_5,2019-06-08 11:09:37,主机node_26 sdd IO使用率持续30分钟大于90%,0
5,SYS_2,2019-06-08 11:09:38,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
6,SYS_4,2019-06-08 11:09:40,主机node_13 空闲交换空间小于50%,0
7,SYS_5,2019-06-08 11:09:41,主机node_65 上CPU Steal Time持续5分钟超过10%,0
8,SYS_10,2019-06-08 11:09:41,主机node_90 空闲交换空间小于50%,0
9,SYS_8,2019-06-08 11:09:42,主机node_84 网卡eth0 接收流量持续10分钟平均值大于180M,0
10,SYS_9,2019-06-08 11:09:42,主机node_75 网卡流量unknown,0
11,SYS_8,2019-06-08 11:09:44,主机node_71 ping延迟时间持续3分钟大于100ms,0
12,SYS_1,2019-06-08 11:09:46,主机node_17 **application 停止运行,0
13,SYS_7,2019-06-08 11:09:46,主机node_53 网卡流量unknown,0
14,SYS_1,2019-06-08 11:09:46,主机node_73 上CPU Steal Time持续5分钟超过10%,0
15,SYS_9,2019-06-08 11:09:50,主机node_12 上CPU Steal Time持续5分钟超过10%,0
16,SYS_2,2019-06-08 11:09:54,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
17,SYS_4,2019-06-08 11:09:54,主机node_5 **** 请求延时大于5分钟,0
18,SYS_8,2019-06-08 11:09:54,主机node_71 ping延迟时间持续3分钟大于100ms,0
19,SYS_7,2019-06-08 11:09:56,主机node_53 网卡流量unknown,0
20,SYS_1,2019-06-08 11:09:56,主机node_73 上CPU Steal Time持续5分钟超过10%,0
21,SYS_9,2019-06-08 11:09:57,主机node_22 分区剩余空间小于阀值10%,0
22,SYS_8,2019-06-08 11:09:58,主机node_41 上CPU Steal Time持续5分钟超过10%,0
23,SYS_9,2019-06-08 11:10:00,主机node_12 上CPU Steal Time持续5分钟超过10%,0
24,SYS_4,2019-06-08 11:10:00,主机node_13 空闲交换空间小于50%,0
25,SYS_5,2019-06-08 11:10:02,主机node_85 空闲交换空间小于50%,0
26,SYS_8,2019-06-08 11:10:03,主机node_95 sdd IO使用率持续30分钟大于90%,0
27,SYS_1,2019-06-08 11:10:03,主机node_15 上I/O等待负载持续15分钟超过10%,0
28,SYS_8,2019-06-08 11:10:04,主机node_71 ping延迟时间持续3分钟大于100ms,0
29,SYS_1,2019-06-08 11:10:06,主机node_73 上CPU Steal Time持续5分钟超过10%,0
30,SYS_10,2019-06-08 11:10:06,主机node_52 **** 请求延时大于5分钟,0
31,SYS_6,2019-06-08 11:10:06,主机node_67 上CPU Steal Time持续5分钟超过10%,0
32,SYS_9,2019-06-08 11:10:07,主机node_22 分区剩余空间小于阀值10%,0
33,SYS_8,2019-06-08 11:10:07,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,0
34,SYS_4,2019-06-08 11:10:07,主机node_62 硬盘Slot 00状态为Failed,0
35,SYS_2,2019-06-08 11:10:08,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
36,SYS_10,2019-06-08 11:10:10,主机node_11 FullGC次数：32次（大于阈值：10次）,0
37,SYS_6,2019-06-08 11:10:10,主机node_46 url:http://node_46:8080访问失败,0
38,SYS_9,2019-06-08 11:10:10,主机node_12 上CPU Steal Time持续5分钟超过10%,0
39,SYS_5,2019-06-08 11:10:11,主机node_65 上CPU Steal Time持续5分钟超过10%,0
40,SYS_10,2019-06-08 11:10:11,主机node_90 空闲交换空间小于50%,0
41,SYS_9,2019-06-08 11:10:12,主机node_75 网卡流量unknown,0
42,SYS_9,2019-06-08 11:10:12,主机node_44 网卡流量unknown,0
43,SYS_5,2019-06-08 11:10:12,主机node_85 空闲交换空间小于50%,0
44,SYS_4,2019-06-08 11:10:14,主机node_5 **** 请求延时大于5分钟,0
45,SYS_8,2019-06-08 11:10:14,主机node_71 ping延迟时间持续3分钟大于100ms,0
46,SYS_6,2019-06-08 11:10:15,主机node_25 堆内存平均使用率：94.61%（大于阈值：90%）,0
47,SYS_1,2019-06-08 11:10:16,主机node_17 **application 停止运行,0
48,SYS_10,2019-06-08 11:10:16,主机node_52 **** 请求延时大于5分钟,0
49,SYS_2,2019-06-08 11:10:18,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
50,SYS_9,2019-06-08 11:10:20,主机node_12 上CPU Steal Time持续5分钟超过10%,0
51,SYS_10,2019-06-08 11:10:21,主机node_90 空闲交换空间小于50%,0
52,SYS_4,2019-06-08 11:10:24,主机node_5 **** 请求延时大于5分钟,0
53,SYS_6,2019-06-08 11:10:25,主机node_25 堆内存平均使用率：94.61%（大于阈值：90%）,0
54,SYS_1,2019-06-08 11:10:26,主机node_17 **application 停止运行,0
55,SYS_6,2019-06-08 11:10:26,主机node_67 上CPU Steal Time持续5分钟超过10%,0
56,SYS_9,2019-06-08 11:10:27,主机node_16 日志产生ERROR信息,0
57,SYS_9,2019-06-08 11:10:27,主机node_22 分区剩余空间小于阀值10%,0
58,SYS_8,2019-06-08 11:10:27,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,0
59,SYS_8,2019-06-08 11:10:28,主机node_41 上CPU Steal Time持续5分钟超过10%,0
60,SYS_2,2019-06-08 11:10:28,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
61,SYS_9,2019-06-08 11:10:30,主机node_12 上CPU Steal Time持续5分钟超过10%,0
62,SYS_10,2019-06-08 11:10:31,主机node_90 空闲交换空间小于50%,0
63,SYS_5,2019-06-08 11:10:32,主机node_85 空闲交换空间小于50%,0
64,SYS_1,2019-06-08 11:10:33,主机node_15 上I/O等待负载持续15分钟超过10%,0
65,SYS_7,2019-06-08 11:10:33,主机node_63 url:http://node_63:8080访问失败,0
66,SYS_2,2019-06-08 11:10:34,主机node_99 网卡eth0 发送流量持续30分钟平均值大于700M,0
67,SYS_8,2019-06-08 11:10:34,主机node_71 ping延迟时间持续3分钟大于100ms,0
68,SYS_4,2019-06-08 11:10:34,主机node_5 **** 请求延时大于5分钟,0
69,SYS_2,2019-06-08 11:10:35,主机node_55 **** 请求延时大于5分钟,0
70,SYS_4,2019-06-08 11:10:35,主机node_69 网卡流量unknown,0
71,SYS_9,2019-06-08 11:10:36,主机node_66 **** 请求延时大于5分钟,0
72,SYS_6,2019-06-08 11:10:36,主机node_67 上CPU Steal Time持续5分钟超过10%,0
73,SYS_10,2019-06-08 11:10:36,主机node_52 **** 请求延时大于5分钟,0
74,SYS_1,2019-06-08 11:10:36,主机node_17 **application 停止运行,0
75,SYS_4,2019-06-08 11:10:37,主机node_34 Nginx 80端口的连接数大于2000,0
76,SYS_5,2019-06-08 11:10:37,主机node_26 sdd IO使用率持续30分钟大于90%,0
77,SYS_8,2019-06-08 11:10:37,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,0
78,SYS_8,2019-06-08 11:10:38,主机node_49 网卡eth0 发送流量持续10分钟平均值大于800M,0
79,SYS_2,2019-06-08 11:10:38,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
80,SYS_4,2019-06-08 11:10:44,主机node_5 **** 请求延时大于5分钟,0
81,SYS_4,2019-06-08 11:10:46,主机node_72 网卡eth0 发送流量持续30分钟平均值大于700M,0
82,SYS_6,2019-06-08 11:10:46,主机node_67 上CPU Steal Time持续5分钟超过10%,0
83,SYS_8,2019-06-08 11:10:47,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,0
84,SYS_9,2019-06-08 11:10:47,主机node_22 分区剩余空间小于阀值10%,0
85,SYS_4,2019-06-08 11:10:47,主机node_34 Nginx 80端口的连接数大于2000,0
86,SYS_8,2019-06-08 11:10:47,主机node_88 网卡流量unknown,0
87,SYS_2,2019-06-08 11:10:48,主机node_7 上CPU Steal Time持续5分钟超过10%,0
88,SYS_2,2019-06-08 11:10:48,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
89,SYS_9,2019-06-08 11:10:50,主机node_12 上CPU Steal Time持续5分钟超过10%,0
90,SYS_2,2019-06-08 11:10:50,主机node_21 sdd IO使用率持续30分钟大于90%,0
91,SYS_8,2019-06-08 11:10:52,主机node_84 网卡eth0 接收流量持续10分钟平均值大于180M,0
92,SYS_4,2019-06-08 11:10:54,主机node_5 **** 请求延时大于5分钟,0
93,SYS_8,2019-06-08 11:10:54,主机node_71 ping延迟时间持续3分钟大于100ms,0
94,SYS_6,2019-06-08 11:10:55,主机node_25 堆内存平均使用率：94.61%（大于阈值：90%）,0
95,SYS_4,2019-06-08 11:10:55,主机node_81 **** 请求延时大于5分钟,0
96,SYS_1,2019-06-08 11:10:56,主机node_73 上CPU Steal Time持续5分钟超过10%,0
97,SYS_10,2019-06-08 11:10:56,主机node_52 **** 请求延时大于5分钟,0
98,SYS_4,2019-06-08 11:10:57,主机node_62 硬盘Slot 00状态为Failed,0
99,SYS_8,2019-06-08 11:10:57,主机node_87 网卡eth0 接收流量持续10分钟平均值大于300M,0
100,SYS_9,2019-06-08 11:10:57,主机node_22 分区剩余空间小于阀值10%,0
101,SYS_2,2019-06-08 11:10:58,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
102,SYS_4,2019-06-08 11:11:00,主机node_13 空闲交换空间小于50%,0
103,SYS_9,2019-06-08 11:11:02,主机node_75 网卡流量unknown,0
104,SYS_4,2019-06-08 11:11:04,主机node_5 **** 请求延时大于5分钟,0
105,SYS_4,2019-06-08 11:11:05,主机node_81 **** 请求延时大于5分钟,0
106,SYS_5,2019-06-08 11:11:06,主机node_82 日志产生ERROR信息,0
107,SYS_7,2019-06-08 11:11:06,主机node_53 网卡流量unknown,0
108,SYS_9,2019-06-08 11:11:06,主机node_66 **** 请求延时大于5分钟,0
109,SYS_6,2019-06-08 11:11:07,主机node_56 网卡eth0 接收流量持续10分钟平均值大于300M,0
110,SYS_9,2019-06-08 11:11:07,主机node_16 日志产生ERROR信息,0
111,SYS_9,2019-06-08 11:11:07,主机node_22 分区剩余空间小于阀值10%,0
112,SYS_10,2019-06-08 11:11:08,主机node_96 Nginx 80端口的连接数大于2000,0
113,SYS_2,2019-06-08 11:11:08,主机node_91 网卡eth0 接收流量持续10分钟平均值大于300M,0
114,SYS_6,2019-06-08 11:11:10,主机node_46 url:http://node_46:8080访问失败,0
115,SYS_10,2019-06-08 11:11:11,主机node_90 空闲交换空间小于50%,0
