Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_8,2019-06-22 15:39:11,主机node_43 上I/O等待负载大于50%,0
1,SYS_4,2019-06-22 15:39:12,主机node_72 上I/O等待负载大于50%,0
2,SYS_1,2019-06-22 15:39:13,主机node_83 网卡eth0 接收流量持续10分钟平均值大于180M,0
3,SYS_1,2019-06-22 15:39:14,主机node_50 上CPU Steal Time持续5分钟超过10%,0
4,SYS_6,2019-06-22 15:39:14,主机node_25 堆内存平均使用率：94.61%（大于阈值：90%）,0
5,SYS_3,2019-06-22 15:39:15,主机node_57 **** 请求延时大于5分钟,0
6,SYS_8,2019-06-22 15:39:16,主机node_10 分区剩余空间小于阀值10%,0
7,SYS_2,2019-06-22 15:39:16,主机node_30 堆内存平均使用率：92.69%（大于阈值：90%）,0
8,SYS_9,2019-06-22 15:39:19,主机node_68 网卡eth0 接收流量持续10分钟平均值大于300M,0
9,SYS_3,2019-06-22 15:39:19,主机node_97 上CPU Steal Time持续5分钟超过10%,0
10,SYS_8,2019-06-22 15:39:21,主机node_43 上I/O等待负载大于50%,0
11,SYS_6,2019-06-22 15:39:22,主机node_1 FullGC次数：23次（大于阈值：10次）,0
12,SYS_9,2019-06-22 15:39:22,主机node_92 网卡eth0 接收流量持续10分钟平均值大于300M,0
13,SYS_6,2019-06-22 15:39:22,主机node_35 **application 停止运行,0
14,SYS_1,2019-06-22 15:39:24,主机node_50 上CPU Steal Time持续5分钟超过10%,0
15,SYS_2,2019-06-22 15:39:26,主机node_30 堆内存平均使用率：92.69%（大于阈值：90%）,0
16,SYS_1,2019-06-22 15:39:29,主机node_58 上I/O等待负载持续15分钟超过10%,0
17,SYS_3,2019-06-22 15:39:29,主机node_97 上CPU Steal Time持续5分钟超过10%,0
18,SYS_3,2019-06-22 15:39:30,主机node_86 网卡eth0 接收流量持续10分钟平均值大于300M,0
19,SYS_3,2019-06-22 15:39:31,主机node_3 url:http://node_3:8080访问失败,0
20,SYS_3,2019-06-22 15:39:32,"主机node_28 空闲CPU为4.0%,持续15分钟小于10%",0
21,SYS_1,2019-06-22 15:39:34,主机node_50 上CPU Steal Time持续5分钟超过10%,0
