Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_6,2019-06-15 05:10:15,主机node_32 url:http://node_32:80//访问失败,0
1,SYS_3,2019-06-15 05:10:17,主机node_86 日志中有OutOfMemoryError信息,0
2,SYS_2,2019-06-15 05:10:19,主机node_37 网卡流量unknown,0
3,SYS_9,2019-06-15 05:10:20,主机node_68 端口6060通信异常,0
4,SYS_4,2019-06-15 05:10:21,主机node_36 日志产生ERROR信息,0
5,SYS_1,2019-06-15 05:10:22,主机node_73 端口80通信异常,0
6,SYS_4,2019-06-15 05:10:24,主机node_19 端口80通信异常,1
7,SYS_9,2019-06-15 05:10:24,主机node_92 日志中有OutOfMemoryError信息,0
8,SYS_3,2019-06-15 05:10:27,主机node_86 日志中有OutOfMemoryError信息,0
9,SYS_1,2019-06-15 05:10:27,主机node_33 **** 请求延时大于5分钟,0
10,SYS_10,2019-06-15 05:10:27,主机node_29 网卡eth0 发送流量持续10分钟平均值大于800M,0
11,SYS_6,2019-06-15 05:10:35,主机node_98 端口6060通信异常,0
12,SYS_2,2019-06-15 05:10:36,主机node_7 网卡eth0 发送流量持续10分钟平均值大于800M,0
13,SYS_4,2019-06-15 05:10:38,主机node_34 上I/O等待负载大于50%,0
14,SYS_4,2019-06-15 05:10:38,主机node_72 上CPU Steal Time持续5分钟超过10%,0
15,SYS_4,2019-06-15 05:10:38,主机node_36 上CPU Steal Time持续5分钟超过10%,0
16,SYS_4,2019-06-15 05:10:38,主机node_81 上I/O等待负载大于50%,0
17,SYS_7,2019-06-15 05:10:39,主机node_89 空闲交换空间小于50%,0
18,SYS_4,2019-06-15 05:10:39,主机node_34 日志产生ERROR信息,0
19,SYS_10,2019-06-15 05:10:43,主机node_64 日志中有OutOfMemoryError信息,0
20,SYS_9,2019-06-15 05:10:44,主机node_92 日志中有OutOfMemoryError信息,0
21,SYS_8,2019-06-15 05:10:44,主机node_84 网卡eth0 发送流量持续10分钟平均值大于800M,0
22,SYS_4,2019-06-15 05:10:44,"主机node_27 ping丢包率100%,服务器宕机",0
23,SYS_9,2019-06-15 05:10:45,主机node_12 网卡eth0 接收流量持续10分钟平均值大于300M,0
24,SYS_2,2019-06-15 05:10:45,主机node_70 端口80通信异常,0
25,SYS_8,2019-06-15 05:10:47,主机node_43 url:http://node_43:8080访问失败,0
26,SYS_1,2019-06-15 05:10:47,主机node_33 **** 请求延时大于5分钟,0
27,SYS_4,2019-06-15 05:10:48,主机node_72 上CPU Steal Time持续5分钟超过10%,0
28,SYS_4,2019-06-15 05:10:48,主机node_81 上I/O等待负载大于50%,0
