Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_6,2019-06-21 20:39:56,主机node_25 FullGC次数：32次（大于阈值：10次）,0
1,SYS_8,2019-06-21 20:39:57,主机node_79 网卡流量unknown,0
2,SYS_4,2019-06-21 20:39:58,主机node_34 Nginx 80端口的连接数大于2000,0
3,SYS_8,2019-06-21 20:39:59,"主机node_84 空闲CPU为1.52%,持续15分钟小于10%",0
4,SYS_6,2019-06-21 20:40:00,主机node_32 ping延迟时间持续3分钟大于100ms,0
5,SYS_10,2019-06-21 20:40:01,"主机node_52 空闲CPU为6.67%,持续15分钟小于10%",0
6,SYS_8,2019-06-21 20:40:01,主机node_71 上CPU Steal Time持续5分钟超过10%,0
7,SYS_6,2019-06-21 20:40:01,主机node_56 **** 请求延时大于5分钟,0
8,SYS_3,2019-06-21 20:40:04,主机node_28 **application 停止运行,0
9,SYS_4,2019-06-21 20:40:04,主机node_13 堆内存平均使用率：94.61%（大于阈值：90%）,0
10,SYS_4,2019-06-21 20:40:06,主机node_69 端口80通信异常,0
11,SYS_6,2019-06-21 20:40:06,主机node_25 FullGC次数：32次（大于阈值：10次）,0
12,SYS_9,2019-06-21 20:40:08,主机node_66 上I/O等待负载大于50%,0
13,SYS_9,2019-06-21 20:40:09,主机node_92 ping丢包率当前值为25%，持续2分钟平均大于20%,0
14,SYS_4,2019-06-21 20:40:09,主机node_36 端口80通信异常,1
15,SYS_1,2019-06-21 20:40:09,主机node_93 日志产生ERROR信息,0
16,SYS_3,2019-06-21 20:40:10,主机node_39 网卡eth0 发送流量持续10分钟平均值大于800M,0
17,SYS_8,2019-06-21 20:40:10,主机node_88 上CPU Steal Time持续5分钟超过10%,0
18,SYS_6,2019-06-21 20:40:10,主机node_32 ping延迟时间持续3分钟大于100ms,0
19,SYS_10,2019-06-21 20:40:10,主机node_90 ping延迟时间持续3分钟大于100ms,0
20,SYS_10,2019-06-21 20:40:10,主机node_42 上I/O等待负载大于50%,0
21,SYS_10,2019-06-21 20:40:10,"主机node_11 空闲CPU为6.67%,持续15分钟小于10%",0
22,SYS_7,2019-06-21 20:40:10,"主机node_54 空闲CPU为4.0%,持续15分钟小于10%",0
23,SYS_1,2019-06-21 20:40:11,主机node_4 网卡流量unknown,0
24,SYS_4,2019-06-21 20:40:12,主机node_27 FullGC次数：23次（大于阈值：10次）,0
25,SYS_10,2019-06-21 20:40:15,主机node_96 上CPU Steal Time持续5分钟超过10%,0
26,SYS_6,2019-06-21 20:40:16,主机node_25 FullGC次数：32次（大于阈值：10次）,0
27,SYS_10,2019-06-21 20:40:17,主机node_42 端口6060通信异常,0
28,SYS_4,2019-06-21 20:40:19,主机node_36 端口80通信异常,1
29,SYS_10,2019-06-21 20:40:19,主机node_42 上CPU Steal Time持续5分钟超过10%,0
30,SYS_9,2019-06-21 20:40:19,主机node_92 ping丢包率当前值为25%，持续2分钟平均大于20%,0
31,SYS_3,2019-06-21 20:40:20,主机node_39 网卡eth0 发送流量持续10分钟平均值大于800M,0
32,SYS_10,2019-06-21 20:40:21,"主机node_52 空闲CPU为6.67%,持续15分钟小于10%",0
33,SYS_8,2019-06-21 20:40:21,主机node_71 上CPU Steal Time持续5分钟超过10%,0
34,SYS_3,2019-06-21 20:40:21,"主机node_86 空闲CPU为1.52%,持续15分钟小于10%",0
35,SYS_7,2019-06-21 20:40:23,主机node_24 上I/O等待负载大于50%,0
