Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_10,2019-06-13 03:26:26,主机node_90 FullGC次数：32次（大于阈值：10次）,0
1,SYS_6,2019-06-13 03:26:27,主机node_1 上I/O等待负载持续15分钟超过10%,0
2,SYS_6,2019-06-13 03:26:27,主机node_67 硬盘Slot 00状态为Failed,0
3,SYS_4,2019-06-13 03:26:28,主机node_13 **** 请求延时大于5分钟,0
4,SYS_8,2019-06-13 03:26:33,主机node_41 上CPU Steal Time持续5分钟超过10%,0
5,SYS_6,2019-06-13 03:26:33,主机node_32 网卡eth0 发送流量持续10分钟平均值大于800M,0
6,SYS_8,2019-06-13 03:26:33,主机node_88 ping延迟时间持续3分钟大于100ms,0
7,SYS_2,2019-06-13 03:26:34,主机node_8 网卡eth0 发送流量持续10分钟平均值大于800M,0
8,SYS_4,2019-06-13 03:26:35,主机node_19 url:http://node_19:8080访问失败,0
9,SYS_6,2019-06-13 03:26:36,"主机node_35 空闲CPU为4.0%,持续15分钟小于10%",0
10,SYS_9,2019-06-13 03:26:36,主机node_47 ping延迟时间持续3分钟大于100ms,0
11,SYS_10,2019-06-13 03:26:36,主机node_90 FullGC次数：32次（大于阈值：10次）,0
12,SYS_6,2019-06-13 03:26:37,主机node_67 硬盘Slot 00状态为Failed,0
13,SYS_4,2019-06-13 03:26:38,主机node_13 **** 请求延时大于5分钟,0
14,SYS_9,2019-06-13 03:26:39,主机node_92 **application 停止运行,0
15,SYS_2,2019-06-13 03:26:40,主机node_18 ping延迟时间持续3分钟大于100ms,0
16,SYS_6,2019-06-13 03:26:41,主机node_25 上I/O等待负载持续15分钟超过10%,0
17,SYS_3,2019-06-13 03:26:42,主机node_97 堆内存平均使用率：94.61%（大于阈值：90%）,0
18,SYS_8,2019-06-13 03:26:43,主机node_41 上CPU Steal Time持续5分钟超过10%,0
19,SYS_8,2019-06-13 03:26:43,主机node_88 ping延迟时间持续3分钟大于100ms,0
20,SYS_5,2019-06-13 03:26:44,主机node_76 上CPU Steal Time持续5分钟超过10%,0
21,SYS_2,2019-06-13 03:26:44,主机node_8 网卡eth0 发送流量持续10分钟平均值大于800M,0
22,SYS_6,2019-06-13 03:26:46,"主机node_35 空闲CPU为4.0%,持续15分钟小于10%",0
23,SYS_9,2019-06-13 03:26:46,主机node_47 ping延迟时间持续3分钟大于100ms,0
24,SYS_10,2019-06-13 03:26:46,主机node_90 FullGC次数：32次（大于阈值：10次）,0
25,SYS_6,2019-06-13 03:26:47,主机node_1 上I/O等待负载持续15分钟超过10%,0
26,SYS_9,2019-06-13 03:26:49,主机node_12 上I/O等待负载大于50%,0
27,SYS_8,2019-06-13 03:26:49,主机node_71 端口80通信异常,1
28,SYS_8,2019-06-13 03:26:53,主机node_41 上CPU Steal Time持续5分钟超过10%,0
29,SYS_8,2019-06-13 03:26:53,主机node_88 ping延迟时间持续3分钟大于100ms,0
30,SYS_2,2019-06-13 03:26:54,主机node_8 网卡eth0 发送流量持续10分钟平均值大于800M,0
