Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_6,2019-06-25 08:42:31,主机node_25 JBOSS 8080端口的连接数大于400,0
1,SYS_6,2019-06-25 08:42:32,主机node_98 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
2,SYS_5,2019-06-25 08:42:32,主机node_65 网卡eth0 接收流量持续10分钟平均值大于300M,0
3,SYS_9,2019-06-25 08:42:33,主机node_12 **application 停止运行,0
4,SYS_7,2019-06-25 08:42:33,主机node_24 空闲交换空间小于50%,0
5,SYS_8,2019-06-25 08:42:35,主机node_49 **** 请求延时大于5分钟,0
6,SYS_9,2019-06-25 08:42:38,主机node_16 上I/O等待负载大于50%,0
7,SYS_1,2019-06-25 08:42:39,主机node_0 网卡eth0 接收流量持续10分钟平均值大于300M,0
8,SYS_8,2019-06-25 08:42:40,主机node_41 端口80通信异常,0
9,SYS_5,2019-06-25 08:42:42,主机node_65 网卡eth0 接收流量持续10分钟平均值大于300M,0
10,SYS_6,2019-06-25 08:42:42,主机node_59 日志报错:无法获取连接,0
11,SYS_10,2019-06-25 08:42:43,主机node_40 url:http://node_40:8080访问失败,0
12,SYS_5,2019-06-25 08:42:44,主机node_2 网卡eth0 发送流量持续10分钟平均值大于800M,0
13,SYS_4,2019-06-25 08:42:45,"主机node_81 空闲CPU为4.0%,持续15分钟小于10%",0
14,SYS_8,2019-06-25 08:42:45,主机node_49 **** 请求延时大于5分钟,0
15,SYS_4,2019-06-25 08:42:50,主机node_36 日志中有No route to host信息,0
16,SYS_6,2019-06-25 08:42:51,主机node_25 JBOSS 8080端口的连接数大于400,0
17,SYS_1,2019-06-25 08:42:52,主机node_31 网卡eth0 发送流量持续30分钟平均值大于700M,0
18,SYS_5,2019-06-25 08:42:52,主机node_65 网卡eth0 接收流量持续10分钟平均值大于300M,0
19,SYS_4,2019-06-25 08:42:53,主机node_34 堆内存平均使用率：94.61%（大于阈值：90%）,0
20,SYS_1,2019-06-25 08:42:55,主机node_15 网卡eth0 接收流量持续10分钟平均值大于300M,0
21,SYS_3,2019-06-25 08:42:55,主机node_3 端口6060通信异常,0
22,SYS_4,2019-06-25 08:42:55,"主机node_81 空闲CPU为4.0%,持续15分钟小于10%",0
23,SYS_1,2019-06-25 08:42:57,主机node_17 网卡eth0 发送流量持续30分钟平均值大于700M,0
24,SYS_5,2019-06-25 08:42:59,主机node_85 网卡eth0 接收流量持续10分钟平均值大于300M,0
25,SYS_2,2019-06-25 08:43:00,主机node_45 空闲交换空间小于50%,0
26,SYS_6,2019-06-25 08:43:01,主机node_25 JBOSS 8080端口的连接数大于400,0
27,SYS_6,2019-06-25 08:43:02,主机node_46 堆内存平均使用率：92.69%（大于阈值：90%）,0
28,SYS_5,2019-06-25 08:43:02,主机node_74 url:http://node_74:8080访问失败,0
29,SYS_9,2019-06-25 08:43:03,主机node_12 **application 停止运行,0
30,SYS_3,2019-06-25 08:43:05,主机node_3 端口6060通信异常,0
31,SYS_4,2019-06-25 08:43:05,"主机node_81 空闲CPU为4.0%,持续15分钟小于10%",0
32,SYS_6,2019-06-25 08:43:05,主机node_35 ping延迟时间持续3分钟大于100ms,0
33,SYS_10,2019-06-25 08:43:07,主机node_29 硬盘Slot 00状态为Failed,0
