Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_4,2019-06-07 11:06:25,主机node_81 网卡eth0 发送流量持续30分钟平均值大于700M,0
1,SYS_5,2019-06-07 11:06:25,"主机node_2 空闲CPU为1.52%,持续15分钟小于10%",0
2,SYS_9,2019-06-07 11:06:28,主机node_80 堆内存平均使用率：94.61%（大于阈值：90%）,0
3,SYS_7,2019-06-07 11:06:28,主机node_23 硬盘Slot 00状态为Failed,0
4,SYS_3,2019-06-07 11:06:28,主机node_97 日志产生ERROR信息,0
5,SYS_10,2019-06-07 11:06:29,主机node_29 sdd IO使用率持续30分钟大于90%,0
6,SYS_2,2019-06-07 11:06:29,主机node_99 网卡eth0 发送流量持续10分钟平均值大于800M,0
7,SYS_8,2019-06-07 11:06:29,主机node_79 端口8080通信异常,1
8,SYS_2,2019-06-07 11:06:30,主机node_70 堆内存平均使用率：94.61%（大于阈值：90%）,0
9,SYS_5,2019-06-07 11:06:31,主机node_60 网卡eth0 接收流量持续10分钟平均值大于300M,0
10,SYS_4,2019-06-07 11:06:32,主机node_9 ping延迟时间持续3分钟大于100ms,0
11,SYS_6,2019-06-07 11:06:32,主机node_1 **** 请求延时大于5分钟,0
12,SYS_5,2019-06-07 11:06:32,主机node_85 分区剩余空间小于阀值10%,0
13,SYS_8,2019-06-07 11:06:34,主机node_43 上I/O等待负载大于50%,0
14,SYS_8,2019-06-07 11:06:34,主机node_88 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：368次（大于阈值：200次）,0
15,SYS_8,2019-06-07 11:06:34,主机node_88 空闲交换空间小于50%,0
16,SYS_2,2019-06-07 11:06:35,主机node_21 网卡eth0 接收流量持续10分钟平均值大于300M,0
17,SYS_5,2019-06-07 11:06:35,"主机node_2 空闲CPU为1.52%,持续15分钟小于10%",0
18,SYS_10,2019-06-07 11:06:36,主机node_40 **** 请求延时大于5分钟,0
19,SYS_2,2019-06-07 11:06:36,主机node_7 ping延迟时间持续3分钟大于100ms,0
20,SYS_10,2019-06-07 11:06:39,主机node_29 sdd IO使用率持续30分钟大于90%,0
21,SYS_8,2019-06-07 11:06:40,主机node_10 上CPU Steal Time持续5分钟超过10%,0
22,SYS_4,2019-06-07 11:06:40,主机node_5 硬盘Slot 00状态为Failed,0
23,SYS_8,2019-06-07 11:06:40,主机node_84 上I/O等待负载大于50%,0
24,SYS_8,2019-06-07 11:06:40,主机node_10 网卡eth0 接收流量持续10分钟平均值大于180M,0
25,SYS_8,2019-06-07 11:06:40,"主机node_49 空闲CPU为0.1%,持续15分钟小于10%",0
26,SYS_8,2019-06-07 11:06:40,主机node_95 上I/O等待负载大于50%,0
27,SYS_9,2019-06-07 11:06:41,主机node_22 端口6060通信异常,0
28,SYS_4,2019-06-07 11:06:42,主机node_9 ping延迟时间持续3分钟大于100ms,0
