Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_2,2019-06-05 12:27:41,主机node_91 网卡eth0 发送流量持续10分钟平均值大于800M,0
1,SYS_2,2019-06-05 12:27:43,主机node_37 **application 停止运行,0
2,SYS_10,2019-06-05 12:27:43,主机node_40 url:http://node_40:8080访问失败,0
3,SYS_10,2019-06-05 12:27:44,主机node_90 网卡eth0 接收流量持续10分钟平均值大于180M,0
4,SYS_10,2019-06-05 12:27:45,主机node_11 FullGC次数：23次（大于阈值：10次）,0
5,SYS_7,2019-06-05 12:27:45,主机node_54 网卡eth0 发送流量持续10分钟平均值大于800M,0
6,SYS_6,2019-06-05 12:27:45,主机node_98 上CPU Steal Time持续5分钟超过10%,0
7,SYS_2,2019-06-05 12:27:45,主机node_30 日志报错:无法获取连接,0
8,SYS_8,2019-06-05 12:27:45,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
9,SYS_3,2019-06-05 12:27:45,主机node_39 日志产生ERROR信息,0
10,SYS_9,2019-06-05 12:27:46,主机node_78 ping延迟时间持续3分钟大于100ms,0
11,SYS_8,2019-06-05 12:27:47,主机node_41 分区剩余空间小于阀值10%,0
12,SYS_8,2019-06-05 12:27:47,主机node_41 端口80通信异常,0
13,SYS_9,2019-06-05 12:27:47,主机node_66 网卡eth0 发送流量持续30分钟平均值大于700M,0
14,SYS_8,2019-06-05 12:27:52,主机node_43 ping延迟时间持续3分钟大于100ms,0
15,SYS_6,2019-06-05 12:27:52,主机node_32 上CPU Steal Time持续5分钟超过10%,0
16,SYS_6,2019-06-05 12:27:52,主机node_59 上I/O等待负载大于50%,0
17,SYS_6,2019-06-05 12:27:52,主机node_48 上I/O等待负载大于50%,0
18,SYS_8,2019-06-05 12:27:52,主机node_41 ping延迟时间持续3分钟大于100ms,0
19,SYS_6,2019-06-05 12:27:52,主机node_25 上I/O等待负载大于50%,0
20,SYS_2,2019-06-05 12:27:53,主机node_37 **application 停止运行,0
21,SYS_1,2019-06-05 12:27:54,主机node_93 url:http://node_93:8080访问失败,0
22,SYS_8,2019-06-05 12:27:55,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
23,SYS_2,2019-06-05 12:27:55,主机node_30 日志报错:无法获取连接,0
24,SYS_6,2019-06-05 12:27:55,主机node_98 上CPU Steal Time持续5分钟超过10%,0
25,SYS_10,2019-06-05 12:27:55,主机node_11 FullGC次数：23次（大于阈值：10次）,0
26,SYS_9,2019-06-05 12:27:57,主机node_80 **application 停止运行,0
27,SYS_10,2019-06-05 12:28:01,主机node_42 端口6060通信异常,0
28,SYS_6,2019-06-05 12:28:02,主机node_32 上CPU Steal Time持续5分钟超过10%,0
29,SYS_6,2019-06-05 12:28:02,主机node_59 上I/O等待负载大于50%,0
30,SYS_8,2019-06-05 12:28:02,主机node_41 ping延迟时间持续3分钟大于100ms,0
31,SYS_6,2019-06-05 12:28:02,主机node_25 上I/O等待负载大于50%,0
32,SYS_6,2019-06-05 12:28:02,主机node_48 上I/O等待负载大于50%,0
33,SYS_8,2019-06-05 12:28:02,主机node_43 ping延迟时间持续3分钟大于100ms,0
34,SYS_8,2019-06-05 12:28:03,主机node_49 url:http://node_49:8080访问失败,0
35,SYS_5,2019-06-05 12:28:03,"主机node_85 空闲CPU为1.52%,持续15分钟小于10%",0
36,SYS_2,2019-06-05 12:28:03,主机node_37 **application 停止运行,0
37,SYS_6,2019-06-05 12:28:05,主机node_67 日志报错:无法获取连接,0
38,SYS_6,2019-06-05 12:28:05,主机node_98 上CPU Steal Time持续5分钟超过10%,0
39,SYS_7,2019-06-05 12:28:05,主机node_54 网卡eth0 发送流量持续10分钟平均值大于800M,0
40,SYS_8,2019-06-05 12:28:05,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
41,SYS_4,2019-06-05 12:28:05,主机node_34 端口80通信异常,1
42,SYS_4,2019-06-05 12:28:06,主机node_34 网卡流量unknown,0
43,SYS_9,2019-06-05 12:28:06,主机node_78 ping延迟时间持续3分钟大于100ms,0
44,SYS_2,2019-06-05 12:28:06,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
45,SYS_9,2019-06-05 12:28:09,主机node_44 网卡eth0 发送流量持续10分钟平均值大于800M,0
46,SYS_1,2019-06-05 12:28:09,主机node_83 FullGC次数：32次（大于阈值：10次）,0
47,SYS_6,2019-06-05 12:28:12,主机node_59 上I/O等待负载大于50%,0
48,SYS_6,2019-06-05 12:28:12,主机node_32 上CPU Steal Time持续5分钟超过10%,0
49,SYS_6,2019-06-05 12:28:12,主机node_48 上I/O等待负载大于50%,0
50,SYS_8,2019-06-05 12:28:12,主机node_43 ping延迟时间持续3分钟大于100ms,0
51,SYS_8,2019-06-05 12:28:12,主机node_41 ping延迟时间持续3分钟大于100ms,0
52,SYS_6,2019-06-05 12:28:12,主机node_25 上I/O等待负载大于50%,0
53,SYS_5,2019-06-05 12:28:13,"主机node_85 空闲CPU为1.52%,持续15分钟小于10%",0
54,SYS_2,2019-06-05 12:28:13,主机node_37 **application 停止运行,0
55,SYS_8,2019-06-05 12:28:15,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
56,SYS_6,2019-06-05 12:28:15,主机node_98 上CPU Steal Time持续5分钟超过10%,0
57,SYS_6,2019-06-05 12:28:17,主机node_48 端口80通信异常,0
58,SYS_9,2019-06-05 12:28:17,主机node_66 网卡eth0 发送流量持续30分钟平均值大于700M,0
59,SYS_6,2019-06-05 12:28:19,主机node_1 FullGC次数：32次（大于阈值：10次）,0
60,SYS_2,2019-06-05 12:28:21,主机node_91 网卡eth0 发送流量持续10分钟平均值大于800M,0
61,SYS_1,2019-06-05 12:28:24,主机node_15 日志产生ERROR信息,0
62,SYS_2,2019-06-05 12:28:25,主机node_30 日志报错:无法获取连接,0
63,SYS_7,2019-06-05 12:28:25,主机node_54 网卡eth0 发送流量持续10分钟平均值大于800M,0
64,SYS_8,2019-06-05 12:28:25,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
65,SYS_6,2019-06-05 12:28:25,主机node_98 上CPU Steal Time持续5分钟超过10%,0
66,SYS_4,2019-06-05 12:28:25,主机node_34 端口80通信异常,1
67,SYS_3,2019-06-05 12:28:30,主机node_3 FullGC次数：32次（大于阈值：10次）,0
68,SYS_8,2019-06-05 12:28:31,主机node_43 url:http://node_43:8080访问失败,0
69,SYS_6,2019-06-05 12:28:32,主机node_59 上I/O等待负载大于50%,0
70,SYS_6,2019-06-05 12:28:32,主机node_48 上I/O等待负载大于50%,0
71,SYS_8,2019-06-05 12:28:32,主机node_43 ping延迟时间持续3分钟大于100ms,0
72,SYS_6,2019-06-05 12:28:32,主机node_32 上CPU Steal Time持续5分钟超过10%,0
73,SYS_8,2019-06-05 12:28:32,主机node_41 ping延迟时间持续3分钟大于100ms,0
74,SYS_7,2019-06-05 12:28:32,主机node_51 **application 停止运行,0
75,SYS_4,2019-06-05 12:28:32,"主机node_62 ping丢包率100%,服务器宕机",0
76,SYS_6,2019-06-05 12:28:32,主机node_25 上I/O等待负载大于50%,0
77,SYS_4,2019-06-05 12:28:33,主机node_9 网卡eth0 接收流量持续10分钟平均值大于180M,0
78,SYS_2,2019-06-05 12:28:35,主机node_30 日志报错:无法获取连接,0
79,SYS_6,2019-06-05 12:28:35,主机node_98 上CPU Steal Time持续5分钟超过10%,0
80,SYS_4,2019-06-05 12:28:35,主机node_34 端口80通信异常,1
81,SYS_7,2019-06-05 12:28:35,主机node_54 网卡eth0 发送流量持续10分钟平均值大于800M,0
82,SYS_6,2019-06-05 12:28:35,主机node_25 日志报错:无法获取连接,0
83,SYS_8,2019-06-05 12:28:35,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
84,SYS_8,2019-06-05 12:28:36,主机node_79 **** 请求延时大于5分钟,0
85,SYS_9,2019-06-05 12:28:37,主机node_66 网卡eth0 发送流量持续30分钟平均值大于700M,0
86,SYS_7,2019-06-05 12:28:40,主机node_24 网卡eth0 接收流量持续10分钟平均值大于180M,0
87,SYS_3,2019-06-05 12:28:41,主机node_28 url:http://node_28:80//访问失败,0
88,SYS_8,2019-06-05 12:28:42,主机node_43 ping延迟时间持续3分钟大于100ms,0
89,SYS_6,2019-06-05 12:28:42,主机node_59 上I/O等待负载大于50%,0
90,SYS_6,2019-06-05 12:28:42,主机node_25 上I/O等待负载大于50%,0
91,SYS_8,2019-06-05 12:28:42,主机node_41 ping延迟时间持续3分钟大于100ms,0
92,SYS_6,2019-06-05 12:28:42,主机node_48 上I/O等待负载大于50%,0
93,SYS_6,2019-06-05 12:28:42,主机node_32 上CPU Steal Time持续5分钟超过10%,0
94,SYS_10,2019-06-05 12:28:42,主机node_64 网卡eth0 发送流量持续10分钟平均值大于800M,0
95,SYS_1,2019-06-05 12:28:43,主机node_0 端口6060通信异常,0
96,SYS_5,2019-06-05 12:28:43,"主机node_85 空闲CPU为1.52%,持续15分钟小于10%",0
97,SYS_10,2019-06-05 12:28:45,主机node_11 FullGC次数：23次（大于阈值：10次）,0
98,SYS_6,2019-06-05 12:28:45,主机node_67 日志报错:无法获取连接,0
99,SYS_3,2019-06-05 12:28:45,主机node_39 日志产生ERROR信息,0
100,SYS_8,2019-06-05 12:28:45,"主机node_71 空闲CPU为6.67%,持续15分钟小于10%",0
101,SYS_7,2019-06-05 12:28:45,主机node_54 网卡eth0 发送流量持续10分钟平均值大于800M,0
102,SYS_6,2019-06-05 12:28:45,主机node_98 上CPU Steal Time持续5分钟超过10%,0
103,SYS_4,2019-06-05 12:28:45,主机node_34 端口80通信异常,1
104,SYS_4,2019-06-05 12:28:46,主机node_34 网卡流量unknown,0
105,SYS_4,2019-06-05 12:28:50,主机node_19 ping丢包率当前值为25%，持续2分钟平均大于20%,0
106,SYS_2,2019-06-05 12:28:51,主机node_91 网卡eth0 发送流量持续10分钟平均值大于800M,0
107,SYS_6,2019-06-05 12:28:52,主机node_48 上I/O等待负载大于50%,0
