Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_6,2019-06-23 00:06:20,主机node_1 空闲交换空间小于50%,0
1,SYS_5,2019-06-23 00:06:22,主机node_65 日志中有OutOfMemoryError信息,0
2,SYS_3,2019-06-23 00:06:23,主机node_3 端口6060通信异常,0
3,SYS_6,2019-06-23 00:06:24,主机node_59 网卡流量unknown,0
4,SYS_8,2019-06-23 00:06:25,主机node_49 **** 请求延时大于5分钟,0
5,SYS_3,2019-06-23 00:06:26,主机node_39 上I/O等待负载大于50%,0
6,SYS_6,2019-06-23 00:06:26,主机node_56 日志产生ERROR信息,0
7,SYS_10,2019-06-23 00:06:27,主机node_64 网卡eth0 发送流量持续30分钟平均值大于700M,0
8,SYS_4,2019-06-23 00:06:29,主机node_19 网卡eth0 接收流量持续10分钟平均值大于300M,0
9,SYS_2,2019-06-23 00:06:30,主机node_45 上I/O等待负载持续15分钟超过10%,0
10,SYS_2,2019-06-23 00:06:31,主机node_91 **application 停止运行,0
11,SYS_5,2019-06-23 00:06:32,主机node_65 日志中有OutOfMemoryError信息,0
12,SYS_9,2019-06-23 00:06:35,主机node_78 上I/O等待负载大于50%,0
13,SYS_8,2019-06-23 00:06:35,主机node_49 **** 请求延时大于5分钟,0
14,SYS_9,2019-06-23 00:06:35,主机node_68 上I/O等待负载持续15分钟超过10%,0
15,SYS_9,2019-06-23 00:06:35,主机node_92 上I/O等待负载持续15分钟超过10%,0
16,SYS_9,2019-06-23 00:06:35,"主机node_16 空闲CPU为4.37%,持续15分钟小于10%",0
17,SYS_1,2019-06-23 00:06:35,主机node_50 Nginx 80端口的连接数大于2000,0
18,SYS_6,2019-06-23 00:06:36,主机node_25 端口6060通信异常,0
19,SYS_3,2019-06-23 00:06:36,主机node_39 上I/O等待负载大于50%,0
20,SYS_9,2019-06-23 00:06:36,主机node_68 url:http://node_68:80//访问失败,0
21,SYS_10,2019-06-23 00:06:37,主机node_64 网卡eth0 发送流量持续30分钟平均值大于700M,0
22,SYS_1,2019-06-23 00:06:38,主机node_17 网卡eth0 接收流量持续10分钟平均值大于180M,0
23,SYS_9,2019-06-23 00:06:39,主机node_47 日志报错:无法获取连接,1
24,SYS_1,2019-06-23 00:06:41,主机node_31 上CPU Steal Time持续5分钟超过10%,0
25,SYS_9,2019-06-23 00:06:44,主机node_78 网卡eth0 发送流量持续10分钟平均值大于800M,0
26,SYS_1,2019-06-23 00:06:44,主机node_83 **application 停止运行,0
27,SYS_9,2019-06-23 00:06:45,主机node_78 上I/O等待负载大于50%,0
