Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_7,2019-06-11 04:40:08,主机node_54 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
1,SYS_2,2019-06-11 04:40:09,主机node_7 **** 请求延时大于5分钟,0
2,SYS_9,2019-06-11 04:40:09,主机node_44 **application 停止运行,0
3,SYS_7,2019-06-11 04:40:11,主机node_61 分区剩余空间小于阀值10%,0
4,SYS_3,2019-06-11 04:40:14,主机node_28 ping延迟时间持续3分钟大于100ms,0
5,SYS_3,2019-06-11 04:40:14,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,0
6,SYS_6,2019-06-11 04:40:15,主机node_56 url:http://node_56:80//访问失败,0
7,SYS_8,2019-06-11 04:40:15,主机node_43 Nginx 80端口的连接数大于2000,0
8,SYS_5,2019-06-11 04:40:16,主机node_2 **** 请求延时大于5分钟,0
9,SYS_4,2019-06-11 04:40:16,主机node_77 日志报错:无法获取连接,0
10,SYS_6,2019-06-11 04:40:16,主机node_46 FullGC次数：32次（大于阈值：10次）,0
11,SYS_10,2019-06-11 04:40:17,主机node_64 HTTP:http://*************，慢响应（调用耗时超过1000ms）次数：309次（大于阈值：200次）,0
12,SYS_2,2019-06-11 04:40:17,主机node_99 ping丢包率当前值为25%，持续2分钟平均大于20%,0
13,SYS_2,2019-06-11 04:40:19,主机node_7 **** 请求延时大于5分钟,0
14,SYS_3,2019-06-11 04:40:21,主机node_3 ping丢包率当前值为25%，持续2分钟平均大于20%,0
15,SYS_3,2019-06-11 04:40:24,主机node_28 ping延迟时间持续3分钟大于100ms,0
16,SYS_3,2019-06-11 04:40:24,主机node_97 网卡eth0 接收流量持续10分钟平均值大于180M,0
17,SYS_8,2019-06-11 04:40:25,主机node_87 日志中有No route to host信息,0
18,SYS_6,2019-06-11 04:40:26,主机node_59 网卡eth0 接收流量持续10分钟平均值大于300M,0
19,SYS_8,2019-06-11 04:40:26,主机node_49 **application 停止运行,0
20,SYS_10,2019-06-11 04:40:26,主机node_11 堆内存平均使用率：92.69%（大于阈值：90%）,0
21,SYS_10,2019-06-11 04:40:28,主机node_40 日志报错:无法获取连接,0
22,SYS_7,2019-06-11 04:40:31,主机node_61 分区剩余空间小于阀值10%,0
23,SYS_9,2019-06-11 04:40:32,主机node_78 **** 请求延时大于5分钟,0
24,SYS_1,2019-06-11 04:40:32,主机node_93 网卡eth0 接收流量持续10分钟平均值大于180M,0
25,SYS_7,2019-06-11 04:40:33,主机node_23 分区剩余空间小于阀值10%,0
26,SYS_8,2019-06-11 04:40:33,主机node_10 网卡eth0 接收流量持续10分钟平均值大于300M,0
27,SYS_8,2019-06-11 04:40:36,主机node_49 **application 停止运行,0
28,SYS_10,2019-06-11 04:40:36,主机node_11 堆内存平均使用率：92.69%（大于阈值：90%）,0
29,SYS_4,2019-06-11 04:40:37,主机node_34 网卡eth0 发送流量持续30分钟平均值大于700M,0
30,SYS_2,2019-06-11 04:40:39,主机node_7 **** 请求延时大于5分钟,0
31,SYS_4,2019-06-11 04:40:42,主机node_9 上I/O等待负载大于50%,0
