Unnamed: 0,sysEname,time,triggername,is_root
0,SYS_4,2019-06-28 09:05:55,"主机node_27 空闲CPU为4.0%,持续15分钟小于10%",0
1,SYS_6,2019-06-28 09:05:55,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
2,SYS_8,2019-06-28 09:05:55,主机node_10 日志产生ERROR信息,0
3,SYS_5,2019-06-28 09:05:56,主机node_14 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
4,SYS_6,2019-06-28 09:05:57,主机node_67 分区剩余空间小于阀值10%,0
5,SYS_8,2019-06-28 09:05:59,主机node_84 FullGC次数：23次（大于阈值：10次）,0
6,SYS_7,2019-06-28 09:06:00,主机node_54 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
7,SYS_5,2019-06-28 09:06:01,主机node_82 日志中有No route to host信息,0
8,SYS_4,2019-06-28 09:06:02,主机node_19 网卡eth0 接收流量持续10分钟平均值大于180M,0
9,SYS_4,2019-06-28 09:06:04,主机node_81 url:http://node_81:80//访问失败,0
10,SYS_2,2019-06-28 09:06:05,主机node_37 **** 请求延时大于5分钟,0
11,SYS_6,2019-06-28 09:06:05,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
12,SYS_5,2019-06-28 09:06:06,主机node_14 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
13,SYS_6,2019-06-28 09:06:07,主机node_67 分区剩余空间小于阀值10%,0
14,SYS_9,2019-06-28 09:06:08,主机node_66 ping延迟时间持续3分钟大于100ms,0
15,SYS_2,2019-06-28 09:06:09,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
16,SYS_4,2019-06-28 09:06:12,主机node_19 网卡eth0 接收流量持续10分钟平均值大于180M,0
17,SYS_6,2019-06-28 09:06:13,主机node_35 分区剩余空间小于阀值10%,0
18,SYS_9,2019-06-28 09:06:13,主机node_75 url:http://node_75:80//访问失败,0
19,SYS_5,2019-06-28 09:06:13,主机node_85 日志产生ERROR信息,0
20,SYS_9,2019-06-28 09:06:14,主机node_92 FullGC次数：32次（大于阈值：10次）,0
21,SYS_4,2019-06-28 09:06:14,主机node_81 url:http://node_81:80//访问失败,0
22,SYS_6,2019-06-28 09:06:15,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
23,SYS_5,2019-06-28 09:06:16,主机node_14 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
24,SYS_8,2019-06-28 09:06:19,主机node_84 FullGC次数：23次（大于阈值：10次）,0
25,SYS_10,2019-06-28 09:06:19,主机node_90 网卡eth0 接收流量持续10分钟平均值大于180M,0
26,SYS_2,2019-06-28 09:06:19,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
27,SYS_2,2019-06-28 09:06:21,主机node_8 网卡流量unknown,0
28,SYS_4,2019-06-28 09:06:22,主机node_19 网卡eth0 接收流量持续10分钟平均值大于180M,0
29,SYS_8,2019-06-28 09:06:23,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",0
30,SYS_4,2019-06-28 09:06:23,主机node_77 **** 请求延时大于5分钟,0
31,SYS_6,2019-06-28 09:06:23,主机node_35 分区剩余空间小于阀值10%,0
32,SYS_4,2019-06-28 09:06:24,主机node_81 url:http://node_81:80//访问失败,0
33,SYS_9,2019-06-28 09:06:24,主机node_92 FullGC次数：32次（大于阈值：10次）,0
34,SYS_9,2019-06-28 09:06:24,主机node_44 网卡eth0 接收流量持续10分钟平均值大于300M,0
35,SYS_4,2019-06-28 09:06:25,"主机node_27 空闲CPU为4.0%,持续15分钟小于10%",0
36,SYS_6,2019-06-28 09:06:25,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
37,SYS_5,2019-06-28 09:06:26,主机node_14 FullGC平均耗时：3268ms（大于阈值：1000ms）,0
38,SYS_6,2019-06-28 09:06:27,主机node_67 分区剩余空间小于阀值10%,0
39,SYS_9,2019-06-28 09:06:28,主机node_66 ping延迟时间持续3分钟大于100ms,0
40,SYS_2,2019-06-28 09:06:29,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
41,SYS_9,2019-06-28 09:06:33,主机node_68 分区剩余空间小于阀值10%,0
42,SYS_6,2019-06-28 09:06:33,主机node_35 分区剩余空间小于阀值10%,0
43,SYS_8,2019-06-28 09:06:39,主机node_84 FullGC次数：23次（大于阈值：10次）,0
44,SYS_2,2019-06-28 09:06:41,主机node_8 网卡流量unknown,0
45,SYS_4,2019-06-28 09:06:42,主机node_19 网卡eth0 接收流量持续10分钟平均值大于180M,0
46,SYS_9,2019-06-28 09:06:43,主机node_68 分区剩余空间小于阀值10%,0
47,SYS_8,2019-06-28 09:06:43,"主机node_49 空闲CPU为4.0%,持续15分钟小于10%",0
48,SYS_1,2019-06-28 09:06:43,主机node_93 url:http://node_93:8080访问失败,0
49,SYS_9,2019-06-28 09:06:44,主机node_44 网卡eth0 接收流量持续10分钟平均值大于300M,0
50,SYS_9,2019-06-28 09:06:44,主机node_92 FullGC次数：32次（大于阈值：10次）,0
51,SYS_5,2019-06-28 09:06:44,主机node_6 网卡流量unknown,0
52,SYS_6,2019-06-28 09:06:45,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
53,SYS_10,2019-06-28 09:06:45,主机node_52 上CPU Steal Time持续5分钟超过10%,0
54,SYS_8,2019-06-28 09:06:45,主机node_10 日志产生ERROR信息,0
55,SYS_4,2019-06-28 09:06:45,"主机node_27 空闲CPU为4.0%,持续15分钟小于10%",0
56,SYS_9,2019-06-28 09:06:48,主机node_66 ping延迟时间持续3分钟大于100ms,0
57,SYS_8,2019-06-28 09:06:49,主机node_84 FullGC次数：23次（大于阈值：10次）,0
58,SYS_2,2019-06-28 09:06:49,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
59,SYS_3,2019-06-28 09:06:51,主机node_94 日志报错:无法获取连接,0
60,SYS_4,2019-06-28 09:06:52,主机node_19 网卡eth0 接收流量持续10分钟平均值大于180M,0
61,SYS_4,2019-06-28 09:06:55,"主机node_27 空闲CPU为4.0%,持续15分钟小于10%",0
62,SYS_5,2019-06-28 09:06:56,主机node_76 FullGC平均耗时：2118ms（大于阈值：1000ms）,0
63,SYS_9,2019-06-28 09:06:58,主机node_66 ping延迟时间持续3分钟大于100ms,0
64,SYS_2,2019-06-28 09:06:59,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
65,SYS_5,2019-06-28 09:07:01,主机node_82 日志中有No route to host信息,0
66,SYS_4,2019-06-28 09:07:02,主机node_19 网卡eth0 接收流量持续10分钟平均值大于180M,0
67,SYS_9,2019-06-28 09:07:04,主机node_44 网卡eth0 接收流量持续10分钟平均值大于300M,0
68,SYS_2,2019-06-28 09:07:05,主机node_37 **** 请求延时大于5分钟,0
69,SYS_10,2019-06-28 09:07:05,主机node_52 上CPU Steal Time持续5分钟超过10%,0
70,SYS_6,2019-06-28 09:07:05,主机node_48 网卡eth0 接收流量持续10分钟平均值大于180M,0
71,SYS_4,2019-06-28 09:07:05,"主机node_27 空闲CPU为4.0%,持续15分钟小于10%",0
72,SYS_8,2019-06-28 09:07:09,主机node_84 FullGC次数：23次（大于阈值：10次）,0
73,SYS_2,2019-06-28 09:07:09,主机node_45 堆内存平均使用率：92.69%（大于阈值：90%）,0
74,SYS_10,2019-06-28 09:07:10,主机node_40 上I/O等待负载持续15分钟超过10%,0
75,SYS_5,2019-06-28 09:07:11,主机node_82 日志中有No route to host信息,0
